event_type,t_start,t_end,metric,value,severity,scale
anomaly,101,104,S(t),202.142228,high,
anomaly,102,104,S(t),15.805772,high,
anomaly,100,149,C(t),5.074059,medium,
anomaly,101,150,C(t),4.060305,low,
anomaly,102,151,C(t),3.489173,low,
anomaly,103,152,C(t),3.108406,low,
anomaly,104,153,C(t),2.816940,low,
anomaly,98,147,A_mean(t),242.463044,high,
anomaly,99,148,A_mean(t),233.558292,high,
anomaly,100,149,A_mean(t),210.812266,high,
anomaly,101,150,A_mean(t),6.996078,medium,
anomaly,102,151,A_mean(t),4.897578,medium,
anomaly,103,152,A_mean(t),3.957343,low,
anomaly,104,153,A_mean(t),3.390744,low,
anomaly,105,154,A_mean(t),2.999722,low,
anomaly,100,149,f_mean(t),51.591871,high,
anomaly,101,150,f_mean(t),6.933884,medium,
anomaly,102,151,f_mean(t),4.875237,medium,
anomaly,103,152,f_mean(t),3.945153,low,
anomaly,104,153,f_mean(t),3.382829,low,
anomaly,105,154,f_mean(t),2.994154,low,
anomaly,114,163,entropy_S,11.993982,high,
anomaly,115,164,entropy_S,11.151429,high,
anomaly,149,198,entropy_S,3.841702,low,
anomaly,150,199,entropy_S,3.430987,low,
anomaly,151,200,entropy_S,3.085710,low,
anomaly,101,109,mean_abs_error,61.360044,high,
anomaly,102,104,mean_abs_error,10.890437,high,
anomaly,106,108,mean_abs_error,5.574076,medium,
harmonic_emergence,10,103,S(t),5,medium,
harmonic_emergence,20,113,S(t),2,medium,
harmonic_emergence,30,123,S(t),2,medium,
harmonic_emergence,40,133,S(t),3,medium,
harmonic_emergence,50,143,S(t),3,medium,
fractal_pattern,100,200,entropy_S,0.771247,medium,10/100
fractal_pattern,150,250,entropy_S,0.834372,medium,10/100
fractal_pattern,100,200,effort(t),0.962250,high,10/100
fractal_pattern,100,200,mean_high_effort,0.806771,medium,10/100
fractal_pattern,150,250,mean_high_effort,0.678878,medium,10/100
fractal_pattern,200,300,mean_high_effort,0.673951,medium,10/100
fractal_pattern,250,350,mean_high_effort,0.671489,medium,10/100
fractal_pattern,300,400,mean_high_effort,0.672627,medium,10/100
fractal_pattern,350,450,mean_high_effort,0.671104,medium,10/100
fractal_pattern,100,200,d_effort_dt,0.813524,medium,10/100
