event_type,t_start,t_end,metric,value,severity,scale
anomaly,114,116,S(t),5.075757,medium,
anomaly,199,202,S(t),7.287654,medium,
anomaly,200,202,S(t),6.534483,medium,
anomaly,208,210,S(t),3.817527,low,
anomaly,308,310,S(t),4.915067,medium,
anomaly,314,316,S(t),5.095689,medium,
anomaly,320,322,S(t),3.893620,low,
anomaly,408,410,S(t),4.916707,medium,
anomaly,414,416,S(t),4.527653,medium,
anomaly,420,422,S(t),4.091987,low,
anomaly,52,97,A_mean(t),4.664711,medium,
anomaly,53,97,A_mean(t),4.471830,medium,
anomaly,54,97,A_mean(t),4.137070,low,
anomaly,55,96,A_mean(t),3.778015,low,
anomaly,56,95,A_mean(t),3.444109,low,
anomaly,100,149,A_mean(t),6.426049,medium,
anomaly,101,150,A_mean(t),6.426049,medium,
anomaly,102,150,A_mean(t),5.847580,medium,
anomaly,152,198,A_mean(t),5.191473,medium,
anomaly,153,198,A_mean(t),4.804979,medium,
anomaly,154,197,A_mean(t),4.362828,medium,
anomaly,155,197,A_mean(t),3.944883,low,
anomaly,156,196,A_mean(t),3.571859,low,
anomaly,157,193,A_mean(t),3.247808,low,
anomaly,200,246,A_mean(t),6.426049,medium,
anomaly,201,246,A_mean(t),6.426049,medium,
anomaly,252,299,A_mean(t),4.490044,medium,
anomaly,253,298,A_mean(t),4.145093,low,
anomaly,254,297,A_mean(t),3.836263,low,
anomaly,255,295,A_mean(t),3.536956,low,
anomaly,302,348,A_mean(t),7.810405,medium,
anomaly,303,347,A_mean(t),7.308117,medium,
anomaly,304,347,A_mean(t),6.679253,medium,
anomaly,305,346,A_mean(t),6.032605,medium,
anomaly,306,345,A_mean(t),5.423142,medium,
anomaly,307,344,A_mean(t),4.875526,medium,
anomaly,308,343,A_mean(t),4.395915,medium,
anomaly,309,341,A_mean(t),3.981102,low,
anomaly,310,340,A_mean(t),3.624020,low,
anomaly,352,398,A_mean(t),4.013244,low,
anomaly,353,397,A_mean(t),3.823685,low,
anomaly,354,396,A_mean(t),3.587384,low,
anomaly,402,448,A_mean(t),7.847364,medium,
anomaly,403,447,A_mean(t),7.323630,medium,
anomaly,404,447,A_mean(t),6.691024,medium,
anomaly,405,446,A_mean(t),6.041311,medium,
anomaly,406,445,A_mean(t),5.429503,medium,
anomaly,407,444,A_mean(t),4.880184,medium,
anomaly,408,443,A_mean(t),4.399364,medium,
anomaly,409,441,A_mean(t),3.983697,low,
anomaly,410,440,A_mean(t),3.626007,low,
anomaly,452,498,A_mean(t),4.020198,low,
anomaly,453,497,A_mean(t),3.829767,low,
anomaly,454,496,A_mean(t),3.592490,low,
anomaly,99,148,f_mean(t),61621.571420,high,
anomaly,102,104,f_mean(t),22.198045,high,
anomaly,109,111,f_mean(t),20.705085,high,
anomaly,114,135,f_mean(t),243.365622,high,
anomaly,115,135,f_mean(t),216.754906,high,
anomaly,121,127,f_mean(t),10.912122,high,
anomaly,122,125,f_mean(t),7.040904,medium,
anomaly,131,135,f_mean(t),5.953284,medium,
anomaly,200,203,f_mean(t),7.703992,medium,
anomaly,201,203,f_mean(t),7.665186,medium,
anomaly,209,211,f_mean(t),5.007155,medium,
anomaly,215,217,f_mean(t),5.094238,medium,
anomaly,221,223,f_mean(t),4.032380,low,
anomaly,309,311,f_mean(t),7.178935,medium,
anomaly,315,319,f_mean(t),7.288727,medium,
anomaly,321,323,f_mean(t),3.902857,low,
anomaly,402,404,f_mean(t),10.442293,high,
anomaly,409,411,f_mean(t),7.902154,medium,
anomaly,415,419,f_mean(t),7.135451,medium,
anomaly,416,419,f_mean(t),5.548095,medium,
anomaly,421,423,f_mean(t),4.360607,medium,
anomaly,51,54,effort(t),10.157921,high,
anomaly,52,54,effort(t),8.247509,medium,
anomaly,251,253,effort(t),12.197679,high,
anomaly,85,134,mean_abs_error,1709049.857143,high,
anomaly,86,135,mean_abs_error,1221004.092306,high,
anomaly,87,136,mean_abs_error,1007495.565844,high,
anomaly,88,137,mean_abs_error,881949.568199,high,
anomaly,89,138,mean_abs_error,627049.605584,high,
anomaly,90,139,mean_abs_error,431409.110234,high,
anomaly,91,140,mean_abs_error,242938.526289,high,
anomaly,92,141,mean_abs_error,202217.185004,high,
anomaly,93,142,mean_abs_error,112736.132373,high,
anomaly,94,143,mean_abs_error,104127.248114,high,
anomaly,95,144,mean_abs_error,52417.619483,high,
anomaly,96,145,mean_abs_error,40643.168638,high,
anomaly,97,146,mean_abs_error,25560.932270,high,
anomaly,98,147,mean_abs_error,14025.162901,high,
anomaly,99,148,mean_abs_error,9525.960759,high,
anomaly,100,149,mean_abs_error,4975.824424,high,
anomaly,101,150,mean_abs_error,2841.694336,high,
anomaly,102,151,mean_abs_error,1591.902755,high,
anomaly,103,152,mean_abs_error,1442.469650,high,
anomaly,104,153,mean_abs_error,927.109813,high,
anomaly,105,154,mean_abs_error,734.041048,high,
anomaly,106,155,mean_abs_error,641.947104,high,
anomaly,107,156,mean_abs_error,497.157456,high,
anomaly,108,157,mean_abs_error,376.154467,high,
anomaly,109,158,mean_abs_error,257.435654,high,
anomaly,110,159,mean_abs_error,181.096509,high,
anomaly,111,160,mean_abs_error,155.981138,high,
anomaly,112,159,mean_abs_error,100.943985,high,
anomaly,113,159,mean_abs_error,76.677619,high,
anomaly,114,159,mean_abs_error,54.337395,high,
anomaly,115,159,mean_abs_error,50.346650,high,
anomaly,116,157,mean_abs_error,38.804508,high,
anomaly,117,157,mean_abs_error,32.825482,high,
anomaly,118,155,mean_abs_error,24.091527,high,
anomaly,119,155,mean_abs_error,20.940223,high,
anomaly,120,148,mean_abs_error,13.773288,high,
anomaly,121,148,mean_abs_error,12.332280,high,
anomaly,122,148,mean_abs_error,11.304889,high,
anomaly,123,136,mean_abs_error,9.635168,high,
anomaly,124,136,mean_abs_error,7.935837,medium,
anomaly,125,127,mean_abs_error,4.428109,medium,
anomaly,201,204,mean_abs_error,5.871061,medium,
anomaly,303,348,mean_abs_error,20.560828,high,
anomaly,306,336,mean_abs_error,14.130891,high,
anomaly,307,336,mean_abs_error,11.890092,high,
anomaly,308,336,mean_abs_error,10.928275,high,
anomaly,403,448,mean_abs_error,21.577470,high,
anomaly,406,436,mean_abs_error,14.748094,high,
anomaly,407,436,mean_abs_error,12.391674,high,
anomaly,408,436,mean_abs_error,11.393184,high,
harmonic_emergence,10,103,S(t),1,low,
harmonic_emergence,20,113,S(t),1,low,
harmonic_emergence,30,123,S(t),2,medium,
harmonic_emergence,40,133,S(t),1,low,
harmonic_emergence,50,143,S(t),2,medium,
harmonic_emergence,60,153,S(t),1,low,
harmonic_emergence,100,193,S(t),1,low,
harmonic_emergence,110,203,S(t),1,low,
harmonic_emergence,120,213,S(t),3,medium,
harmonic_emergence,130,223,S(t),1,low,
harmonic_emergence,140,233,S(t),3,medium,
harmonic_emergence,150,243,S(t),2,medium,
harmonic_emergence,160,253,S(t),3,medium,
harmonic_emergence,180,273,S(t),1,low,
harmonic_emergence,190,283,S(t),1,low,
harmonic_emergence,210,303,S(t),3,medium,
harmonic_emergence,220,313,S(t),2,medium,
harmonic_emergence,230,323,S(t),1,low,
harmonic_emergence,240,333,S(t),2,medium,
harmonic_emergence,250,343,S(t),2,medium,
harmonic_emergence,260,353,S(t),3,medium,
harmonic_emergence,280,373,S(t),1,low,
harmonic_emergence,300,393,S(t),1,low,
harmonic_emergence,310,403,S(t),2,medium,
harmonic_emergence,320,413,S(t),3,medium,
harmonic_emergence,330,423,S(t),1,low,
harmonic_emergence,340,433,S(t),3,medium,
harmonic_emergence,350,443,S(t),2,medium,
harmonic_emergence,360,453,S(t),3,medium,
harmonic_emergence,370,463,S(t),1,low,
harmonic_emergence,400,493,S(t),1,low,
fractal_pattern,100,200,A_mean(t),0.699160,medium,10/100
fractal_pattern,200,300,A_mean(t),0.823116,medium,10/100
fractal_pattern,300,400,A_mean(t),0.904268,high,10/100
fractal_pattern,150,250,entropy_S,0.768745,medium,10/100
fractal_pattern,350,450,entropy_S,0.764339,medium,10/100
fractal_pattern,100,200,mean_high_effort,0.789176,medium,10/100
