event_type,t_start,t_end,metric,value,severity,scale
anomaly,110,113,S(t),4.127760,low,
anomaly,310,313,S(t),6.726915,medium,
anomaly,408,410,S(t),4.673915,medium,
anomaly,614,617,S(t),4.769848,medium,
anomaly,813,815,S(t),7.060166,medium,
anomaly,1001,1003,S(t),3.443074,low,
anomaly,1216,1218,S(t),5.178526,medium,
anomaly,1310,1316,S(t),6.409594,medium,
anomaly,1313,1315,S(t),4.085221,low,
anomaly,1404,1409,S(t),6.052879,medium,
anomaly,1405,1409,S(t),5.429072,medium,
anomaly,1406,1409,S(t),4.787954,medium,
anomaly,1407,1409,S(t),4.385450,medium,
anomaly,1716,1720,S(t),6.009274,medium,
anomaly,2222,2224,S(t),4.554249,medium,
anomaly,2313,2317,S(t),6.327591,medium,
anomaly,2315,2317,S(t),3.356994,low,
anomaly,2606,2609,S(t),4.075374,low,
anomaly,2804,2807,S(t),4.447921,medium,
anomaly,2812,2817,S(t),4.816887,medium,
anomaly,2814,2816,S(t),3.428352,low,
anomaly,3014,3016,S(t),4.200496,low,
anomaly,3110,3113,S(t),5.403818,medium,
anomaly,3213,3219,S(t),4.785197,medium,
anomaly,3214,3219,S(t),4.250039,medium,
anomaly,3215,3219,S(t),3.795353,low,
anomaly,3413,3416,S(t),4.450519,medium,
anomaly,3414,3416,S(t),4.080558,low,
anomaly,3617,3620,S(t),4.285873,medium,
anomaly,3618,3620,S(t),3.766313,low,
anomaly,3822,3824,S(t),3.903716,low,
anomaly,4111,4114,S(t),6.657788,medium,
anomaly,4112,4114,S(t),5.303378,medium,
anomaly,4207,4209,S(t),4.382903,medium,
anomaly,4312,4316,S(t),4.499641,medium,
anomaly,4313,4316,S(t),4.077410,low,
anomaly,4314,4316,S(t),3.653530,low,
anomaly,4515,4518,S(t),4.865073,medium,
anomaly,4516,4518,S(t),4.383261,medium,
anomaly,4605,4608,S(t),5.407587,medium,
anomaly,4707,4713,S(t),6.918651,medium,
anomaly,4809,4811,S(t),5.111927,medium,
anomaly,4925,4928,S(t),4.410311,medium,
anomaly,5102,5104,S(t),4.371608,medium,
anomaly,5214,5216,S(t),3.851848,low,
anomaly,5307,5313,S(t),6.014205,medium,
anomaly,5420,5422,S(t),4.173512,low,
anomaly,5811,5820,S(t),7.895051,medium,
anomaly,5812,5820,S(t),7.111305,medium,
anomaly,5813,5818,S(t),6.253009,medium,
anomaly,5816,5818,S(t),4.994098,medium,
anomaly,6105,6107,S(t),3.540964,low,
anomaly,6404,6406,S(t),3.484807,low,
anomaly,7218,7221,S(t),4.111947,low,
anomaly,7309,7311,S(t),7.006396,medium,
anomaly,7418,7426,S(t),4.715179,medium,
anomaly,7419,7423,S(t),3.837609,low,
anomaly,7509,7511,S(t),3.941732,low,
anomaly,8125,8127,S(t),4.392791,medium,
anomaly,8610,8614,S(t),5.517187,medium,
anomaly,8611,8613,S(t),4.998059,medium,
anomaly,8708,8710,S(t),3.935960,low,
anomaly,9012,9014,S(t),4.324156,medium,
anomaly,9114,9122,S(t),6.946092,medium,
anomaly,9615,9617,S(t),4.002838,low,
anomaly,9808,9810,S(t),4.908283,medium,
anomaly,9812,9814,S(t),3.938112,low,
anomaly,101,149,A_mean(t),10.620400,high,
anomaly,103,149,A_mean(t),9.180511,high,
anomaly,104,146,A_mean(t),8.995207,high,
anomaly,105,146,A_mean(t),8.506052,high,
anomaly,106,144,A_mean(t),7.205462,medium,
anomaly,107,135,A_mean(t),6.492760,medium,
anomaly,108,118,A_mean(t),4.876556,medium,
anomaly,201,250,A_mean(t),15.657427,high,
anomaly,202,250,A_mean(t),14.501392,high,
anomaly,203,247,A_mean(t),13.251684,high,
anomaly,204,247,A_mean(t),11.628111,high,
anomaly,205,246,A_mean(t),10.596436,high,
anomaly,206,243,A_mean(t),9.208352,high,
anomaly,207,242,A_mean(t),8.405809,medium,
anomaly,208,242,A_mean(t),7.318176,medium,
anomaly,211,216,A_mean(t),3.806598,low,
anomaly,212,215,A_mean(t),3.434277,low,
anomaly,300,349,A_mean(t),15.966991,high,
anomaly,301,350,A_mean(t),16.974773,high,
anomaly,302,350,A_mean(t),15.177557,high,
anomaly,303,349,A_mean(t),13.548554,high,
anomaly,304,349,A_mean(t),11.890235,high,
anomaly,305,349,A_mean(t),10.605915,high,
anomaly,306,348,A_mean(t),9.356246,high,
anomaly,307,343,A_mean(t),8.294284,medium,
anomaly,308,340,A_mean(t),7.140169,medium,
anomaly,309,335,A_mean(t),6.206293,medium,
anomaly,310,315,A_mean(t),4.110197,low,
anomaly,313,315,A_mean(t),3.157272,low,
anomaly,400,449,A_mean(t),19.056324,high,
anomaly,401,450,A_mean(t),19.117520,high,
anomaly,402,451,A_mean(t),17.871841,high,
anomaly,403,451,A_mean(t),15.484248,high,
anomaly,404,450,A_mean(t),13.313374,high,
anomaly,405,447,A_mean(t),10.774174,high,
anomaly,406,443,A_mean(t),9.073336,high,
anomaly,407,443,A_mean(t),8.060518,medium,
anomaly,408,443,A_mean(t),7.107360,medium,
