event_type,t_start,t_end,metric,value,severity,scale
anomaly,417,419,S(t),4.131499,low,
anomaly,506,508,S(t),3.223243,low,
anomaly,102,148,A_mean(t),15.101776,high,
anomaly,103,148,A_mean(t),13.839723,high,
anomaly,104,139,A_mean(t),12.197792,high,
anomaly,105,139,A_mean(t),11.334479,high,
anomaly,106,139,A_mean(t),8.687060,high,
anomaly,109,137,A_mean(t),6.858875,medium,
anomaly,202,251,A_mean(t),18.949786,high,
anomaly,203,248,A_mean(t),14.202948,high,
anomaly,205,245,A_mean(t),10.837720,high,
anomaly,206,245,A_mean(t),9.229679,high,
anomaly,207,245,A_mean(t),8.079152,medium,
anomaly,209,217,A_mean(t),5.438920,medium,
anomaly,210,217,A_mean(t),4.906121,medium,
anomaly,211,217,A_mean(t),4.397534,medium,
anomaly,301,350,A_mean(t),17.053368,high,
anomaly,302,340,A_mean(t),14.800889,high,
anomaly,303,340,A_mean(t),13.427268,high,
anomaly,306,340,A_mean(t),9.444805,high,
anomaly,307,340,A_mean(t),8.537502,high,
anomaly,308,340,A_mean(t),7.754931,medium,
anomaly,309,340,A_mean(t),7.079072,medium,
anomaly,310,336,A_mean(t),6.258032,medium,
anomaly,311,315,A_mean(t),4.624023,medium,
anomaly,312,315,A_mean(t),4.242347,medium,
anomaly,313,315,A_mean(t),3.880790,low,
anomaly,400,449,A_mean(t),14.367295,high,
anomaly,401,450,A_mean(t),13.992713,high,
anomaly,402,450,A_mean(t),13.206494,high,
anomaly,403,449,A_mean(t),11.352748,high,
anomaly,404,448,A_mean(t),10.196391,high,
anomaly,405,447,A_mean(t),9.174161,high,
anomaly,406,445,A_mean(t),7.834458,medium,
anomaly,407,444,A_mean(t),6.743420,medium,
anomaly,408,441,A_mean(t),6.038606,medium,
anomaly,409,441,A_mean(t),5.317353,medium,
anomaly,410,419,A_mean(t),4.384143,medium,
anomaly,414,419,A_mean(t),3.145433,low,
anomaly,500,549,A_mean(t),19.295054,high,
anomaly,501,550,A_mean(t),19.367420,high,
anomaly,502,550,A_mean(t),17.245946,high,
anomaly,503,550,A_mean(t),14.214144,high,
anomaly,504,549,A_mean(t),11.761241,high,
anomaly,505,548,A_mean(t),10.070362,high,
anomaly,506,547,A_mean(t),8.696189,high,
anomaly,507,545,A_mean(t),7.559885,medium,
anomaly,508,545,A_mean(t),6.724080,medium,
anomaly,509,542,A_mean(t),5.909119,medium,
anomaly,510,542,A_mean(t),5.231711,medium,
anomaly,511,540,A_mean(t),4.639403,medium,
