event_type,t_start,t_end,metric,value,severity,scale
anomaly,510,512,S(t),6.661771,medium,
anomaly,711,718,S(t),6.751264,medium,
anomaly,712,716,S(t),5.969186,medium,
anomaly,713,715,S(t),5.360087,medium,
anomaly,908,910,S(t),5.639249,medium,
anomaly,1016,1018,S(t),6.493581,medium,
anomaly,1117,1120,S(t),3.878819,low,
anomaly,1218,1220,S(t),4.264009,medium,
anomaly,1510,1513,S(t),5.549996,medium,
anomaly,1520,1522,S(t),3.382014,low,
anomaly,1611,1613,S(t),3.626454,low,
anomaly,1714,1718,S(t),5.433296,medium,
anomaly,1715,1718,S(t),4.979094,medium,
anomaly,1716,1718,S(t),4.498488,medium,
anomaly,1810,1814,S(t),5.739210,medium,
anomaly,1811,1814,S(t),4.704829,medium,
anomaly,2108,2110,S(t),7.618637,medium,
anomaly,2207,2209,S(t),7.045005,medium,
anomaly,2611,2613,S(t),4.610052,medium,
anomaly,2708,2712,S(t),7.237874,medium,
anomaly,2709,2712,S(t),6.218532,medium,
anomaly,2812,2816,S(t),7.924199,medium,
anomaly,2814,2816,S(t),5.488918,medium,
anomaly,3010,3012,S(t),3.280664,low,
anomaly,3217,3220,S(t),4.594233,medium,
anomaly,3316,3318,S(t),5.056345,medium,
anomaly,3412,3415,S(t),4.899784,medium,
anomaly,3413,3415,S(t),4.408176,medium,
anomaly,3509,3514,S(t),6.006758,medium,
anomaly,3510,3514,S(t),5.405362,medium,
anomaly,3608,3612,S(t),7.583917,medium,
anomaly,4318,4321,S(t),6.160456,medium,
anomaly,4616,4621,S(t),4.529149,medium,
anomaly,4617,4621,S(t),4.191610,low,
anomaly,4619,4621,S(t),3.413738,low,
anomaly,4809,4811,S(t),5.791034,medium,
anomaly,5112,5115,S(t),5.468969,medium,
anomaly,5612,5615,S(t),4.760693,medium,
anomaly,5613,5615,S(t),4.090195,low,
anomaly,5910,5917,S(t),6.938846,medium,
anomaly,5911,5913,S(t),6.405614,medium,
anomaly,6309,6311,S(t),7.185992,medium,
anomaly,6610,6612,S(t),3.718284,low,
anomaly,6710,6712,S(t),6.423456,medium,
anomaly,6811,6817,S(t),7.326255,medium,
anomaly,6815,6817,S(t),5.379626,medium,
anomaly,7506,7508,S(t),4.954752,medium,
anomaly,7810,7812,S(t),5.211220,medium,
anomaly,7914,7916,S(t),5.170980,medium,
anomaly,8313,8315,S(t),4.250183,medium,
anomaly,8609,8612,S(t),5.075811,medium,
anomaly,8812,8814,S(t),6.240583,medium,
anomaly,8820,8822,S(t),3.931387,low,
anomaly,8912,8914,S(t),5.150408,medium,
anomaly,9409,9411,S(t),5.149429,medium,
anomaly,9507,9519,S(t),9.987037,high,
anomaly,9508,9519,S(t),9.173710,high,
anomaly,9509,9511,S(t),3.877699,low,
anomaly,9611,9614,S(t),3.902434,low,
anomaly,103,143,A_mean(t),9.028604,high,
anomaly,104,143,A_mean(t),8.550072,high,
anomaly,105,143,A_mean(t),8.594388,high,
anomaly,106,119,A_mean(t),7.823411,medium,
anomaly,107,119,A_mean(t),7.201658,medium,
anomaly,108,119,A_mean(t),6.219094,medium,
anomaly,109,119,A_mean(t),5.661230,medium,
anomaly,110,119,A_mean(t),5.193106,medium,
anomaly,111,119,A_mean(t),4.705591,medium,
anomaly,112,119,A_mean(t),4.229673,medium,
anomaly,202,249,A_mean(t),16.209098,high,
