event_type,t_start,t_end,metric,value,severity,scale
anomaly,99,148,A_mean(t),22.157570,high,
anomaly,100,149,A_mean(t),22.755925,high,
anomaly,101,150,A_mean(t),20.946753,high,
anomaly,102,150,A_mean(t),17.573784,high,
anomaly,103,150,A_mean(t),14.290926,high,
anomaly,104,148,A_mean(t),11.724604,high,
anomaly,105,147,A_mean(t),9.838590,high,
anomaly,106,146,A_mean(t),8.395526,medium,
anomaly,107,145,A_mean(t),7.272467,medium,
anomaly,108,144,A_mean(t),6.376915,medium,
anomaly,109,143,A_mean(t),5.653373,medium,
anomaly,110,141,A_mean(t),5.048130,medium,
anomaly,111,140,A_mean(t),4.544802,medium,
anomaly,112,138,A_mean(t),4.120548,low,
anomaly,113,137,A_mean(t),3.756252,low,
anomaly,200,248,A_mean(t),19.871344,high,
anomaly,201,248,A_mean(t),20.034085,high,
anomaly,202,248,A_mean(t),17.679270,high,
anomaly,203,247,A_mean(t),14.558126,high,
anomaly,204,246,A_mean(t),11.954422,high,
anomaly,205,246,A_mean(t),10.010277,high,
anomaly,206,245,A_mean(t),8.521367,high,
anomaly,207,244,A_mean(t),7.364701,medium,
anomaly,208,243,A_mean(t),6.441697,medium,
anomaly,209,242,A_mean(t),5.703292,medium,
anomaly,210,241,A_mean(t),5.090776,medium,
anomaly,211,240,A_mean(t),4.577866,medium,
anomaly,212,238,A_mean(t),4.145156,low,
anomaly,213,236,A_mean(t),3.775849,low,
anomaly,122,128,entropy_S,4.180613,low,
anomaly,185,188,entropy_S,5.184177,medium,
anomaly,186,188,entropy_S,4.388256,medium,
anomaly,287,294,entropy_S,3.637141,low,
anomaly,296,301,entropy_S,3.898277,low,
anomaly,297,301,entropy_S,3.480663,low,
anomaly,96,104,effort(t),4.686958,medium,
anomaly,97,104,effort(t),4.680680,medium,
anomaly,98,104,effort(t),4.118890,low,
anomaly,99,104,effort(t),3.736449,low,
anomaly,100,104,effort(t),3.473148,low,
anomaly,101,104,effort(t),3.184693,low,
anomaly,242,291,effort(t),528.949492,high,
anomaly,243,292,effort(t),148.416517,high,
anomaly,244,250,effort(t),4.331088,medium,
anomaly,245,247,effort(t),3.642739,low,
anomaly,279,282,effort(t),5.720834,medium,
anomaly,280,282,effort(t),5.296276,medium,
anomaly,247,296,mean_high_effort,171.726885,high,
anomaly,248,297,mean_high_effort,166.012675,high,
anomaly,249,298,mean_high_effort,159.209444,high,
anomaly,250,299,mean_high_effort,149.001171,high,
anomaly,251,300,mean_high_effort,137.943396,high,
anomaly,252,301,mean_high_effort,128.372013,high,
anomaly,253,302,mean_high_effort,118.898811,high,
anomaly,254,303,mean_high_effort,118.098287,high,
anomaly,255,304,mean_high_effort,109.161882,high,
anomaly,256,305,mean_high_effort,106.430478,high,
anomaly,257,306,mean_high_effort,99.147629,high,
anomaly,258,307,mean_high_effort,95.400783,high,
anomaly,259,308,mean_high_effort,88.920421,high,
anomaly,260,309,mean_high_effort,82.269144,high,
anomaly,261,310,mean_high_effort,76.122117,high,
anomaly,262,311,mean_high_effort,66.723099,high,
anomaly,263,312,mean_high_effort,59.931176,high,
anomaly,264,313,mean_high_effort,54.205767,high,
anomaly,265,314,mean_high_effort,51.874958,high,
anomaly,266,315,mean_high_effort,46.563847,high,
anomaly,267,316,mean_high_effort,44.025615,high,
anomaly,268,317,mean_high_effort,40.169587,high,
anomaly,269,318,mean_high_effort,43.437911,high,
anomaly,270,319,mean_high_effort,40.153951,high,
anomaly,283,332,mean_high_effort,27.535905,high,
anomaly,288,337,mean_high_effort,21.504881,high,
anomaly,289,338,mean_high_effort,20.082712,high,
anomaly,290,339,mean_high_effort,19.080841,high,
anomaly,296,345,mean_high_effort,14.495110,high,
anomaly,435,484,mean_high_effort,9.932037,high,
anomaly,437,486,mean_high_effort,8.641600,high,
anomaly,438,487,mean_high_effort,7.319705,medium,
anomaly,439,488,mean_high_effort,6.475751,medium,
anomaly,440,489,mean_high_effort,5.843015,medium,
anomaly,445,494,mean_high_effort,4.215248,low,
anomaly,260,263,d_effort_dt,15.569476,high,
anomaly,261,263,d_effort_dt,14.442291,high,
anomaly,287,289,d_effort_dt,18.477110,high,
anomaly,318,323,d_effort_dt,6.978270,medium,
anomaly,319,323,d_effort_dt,5.044206,medium,
anomaly,320,323,d_effort_dt,3.672733,low,
anomaly,435,438,d_effort_dt,11.350842,high,
anomaly,436,438,d_effort_dt,7.493191,medium,
anomaly,216,219,mean_abs_error,5.554786,medium,
anomaly,217,219,mean_abs_error,5.068325,medium,
anomaly,245,292,mean_abs_error,23.339068,high,
anomaly,246,284,mean_abs_error,17.507159,high,
anomaly,247,257,mean_abs_error,7.556354,medium,
anomaly,248,257,mean_abs_error,6.692301,medium,
anomaly,255,257,mean_abs_error,3.454929,low,
harmonic_emergence,50,143,S(t),1,low,
harmonic_emergence,60,153,S(t),1,low,
harmonic_emergence,70,163,S(t),2,medium,
harmonic_emergence,80,173,S(t),2,medium,
harmonic_emergence,90,183,S(t),1,low,
harmonic_emergence,100,193,S(t),2,medium,
harmonic_emergence,110,203,S(t),2,medium,
harmonic_emergence,120,213,S(t),1,low,
harmonic_emergence,130,223,S(t),1,low,
harmonic_emergence,140,233,S(t),2,medium,
harmonic_emergence,150,243,S(t),2,medium,
harmonic_emergence,160,253,S(t),1,low,
harmonic_emergence,170,263,S(t),1,low,
harmonic_emergence,180,273,S(t),1,low,
harmonic_emergence,190,283,S(t),1,low,
harmonic_emergence,200,293,S(t),3,medium,
harmonic_emergence,210,303,S(t),3,medium,
harmonic_emergence,220,313,S(t),3,medium,
harmonic_emergence,230,323,S(t),1,low,
harmonic_emergence,240,333,S(t),2,medium,
harmonic_emergence,250,343,S(t),1,low,
harmonic_emergence,260,353,S(t),1,low,
harmonic_emergence,270,363,S(t),3,medium,
harmonic_emergence,280,373,S(t),3,medium,
harmonic_emergence,290,383,S(t),2,medium,
harmonic_emergence,300,393,S(t),3,medium,
harmonic_emergence,310,403,S(t),1,low,
harmonic_emergence,320,413,S(t),2,medium,
harmonic_emergence,330,423,S(t),3,medium,
harmonic_emergence,340,433,S(t),1,low,
harmonic_emergence,350,443,S(t),3,medium,
harmonic_emergence,360,453,S(t),2,medium,
harmonic_emergence,380,473,S(t),1,low,
harmonic_emergence,390,483,S(t),3,medium,
phase_cycle,1,14,S(t),13,medium,
phase_cycle,2,7,S(t),5,low,
phase_cycle,3,8,S(t),5,low,
phase_cycle,343,348,S(t),5,low,
phase_cycle,344,350,S(t),6,low,
phase_cycle,345,351,S(t),6,low,
phase_cycle,346,354,S(t),8,low,
phase_cycle,347,355,S(t),8,low,
phase_cycle,348,356,S(t),8,low,
phase_cycle,349,354,S(t),5,low,
phase_cycle,350,359,S(t),9,low,
phase_cycle,351,359,S(t),8,low,
phase_cycle,352,358,S(t),6,low,
phase_cycle,353,358,S(t),5,low,
phase_cycle,355,360,S(t),5,low,
phase_cycle,377,384,S(t),7,low,
phase_cycle,378,386,S(t),8,low,
phase_cycle,383,389,S(t),6,low,
phase_cycle,384,389,S(t),5,low,
phase_cycle,385,400,S(t),15,medium,
phase_cycle,386,395,S(t),9,low,
phase_cycle,387,393,S(t),6,low,
phase_cycle,388,393,S(t),5,low,
fractal_pattern,100,200,A_mean(t),0.664737,medium,10/100
fractal_pattern,200,300,A_mean(t),0.708000,medium,10/100
fractal_pattern,100,200,entropy_S,0.648475,medium,10/100
fractal_pattern,300,400,effort(t),0.819857,medium,10/100
fractal_pattern,100,200,mean_high_effort,0.676746,medium,10/100
fractal_pattern,150,250,mean_high_effort,0.846321,medium,10/100
fractal_pattern,250,350,mean_high_effort,0.879837,medium,10/100
fractal_pattern,300,400,mean_high_effort,0.910085,high,10/100
fractal_pattern,350,450,mean_high_effort,0.656142,medium,10/100
fractal_pattern,300,400,d_effort_dt,0.655068,medium,10/100
