event_type,t_start,t_end,metric,value,severity,scale
anomaly,208,210,S(t),4.191246,low,
anomaly,308,310,S(t),5.805407,medium,
anomaly,314,316,S(t),5.402508,medium,
anomaly,320,322,S(t),3.990461,low,
anomaly,408,410,S(t),5.775080,medium,
anomaly,414,416,S(t),4.745873,medium,
anomaly,420,422,S(t),4.196479,low,
anomaly,52,98,A_mean(t),4.360723,medium,
anomaly,53,97,A_mean(t),4.173786,low,
anomaly,54,97,A_mean(t),3.861686,low,
anomaly,55,96,A_mean(t),3.523594,low,
anomaly,56,95,A_mean(t),3.210671,low,
anomaly,100,149,A_mean(t),7.844865,medium,
anomaly,101,150,A_mean(t),7.844865,medium,
anomaly,102,150,A_mean(t),6.930184,medium,
anomaly,103,150,A_mean(t),6.038602,medium,
anomaly,104,149,A_mean(t),5.415564,medium,
anomaly,152,198,A_mean(t),5.082499,medium,
anomaly,153,198,A_mean(t),4.628178,medium,
anomaly,154,198,A_mean(t),4.148919,low,
anomaly,155,197,A_mean(t),3.721913,low,
anomaly,156,196,A_mean(t),3.358152,low,
anomaly,157,193,A_mean(t),3.050599,low,
anomaly,200,249,A_mean(t),7.844865,medium,
anomaly,201,250,A_mean(t),7.844865,medium,
anomaly,202,247,A_mean(t),7.092410,medium,
anomaly,203,246,A_mean(t),6.416408,medium,
anomaly,204,245,A_mean(t),5.893997,medium,
anomaly,205,245,A_mean(t),5.417612,medium,
anomaly,206,244,A_mean(t),4.952027,medium,
anomaly,207,243,A_mean(t),4.508070,medium,
anomaly,208,242,A_mean(t),4.100510,low,
anomaly,209,241,A_mean(t),3.736312,low,
anomaly,252,299,A_mean(t),4.181507,low,
anomaly,253,298,A_mean(t),3.832408,low,
anomaly,254,297,A_mean(t),3.529424,low,
anomaly,255,295,A_mean(t),3.251467,low,
anomaly,302,348,A_mean(t),9.646253,high,
anomaly,303,348,A_mean(t),8.786300,high,
anomaly,304,347,A_mean(t),7.789367,medium,
anomaly,305,346,A_mean(t),6.828510,medium,
anomaly,306,346,A_mean(t),5.976283,medium,
anomaly,307,345,A_mean(t),5.251157,medium,
anomaly,308,343,A_mean(t),4.645775,medium,
anomaly,309,342,A_mean(t),4.143513,low,
anomaly,310,341,A_mean(t),3.726385,low,
anomaly,311,339,A_mean(t),3.378146,low,
anomaly,352,398,A_mean(t),3.754455,low,
anomaly,353,397,A_mean(t),3.569826,low,
anomaly,354,396,A_mean(t),3.342517,low,
anomaly,400,449,A_mean(t),10.166646,high,
anomaly,401,450,A_mean(t),10.166646,high,
anomaly,402,448,A_mean(t),9.629399,high,
anomaly,403,448,A_mean(t),8.760636,high,
anomaly,404,447,A_mean(t),7.771406,medium,
anomaly,405,446,A_mean(t),6.816383,medium,
anomaly,406,446,A_mean(t),5.968122,medium,
anomaly,407,445,A_mean(t),5.245588,medium,
anomaly,408,443,A_mean(t),4.641885,medium,
anomaly,409,442,A_mean(t),4.140722,low,
anomaly,410,441,A_mean(t),3.724324,low,
anomaly,411,439,A_mean(t),3.376583,low,
anomaly,452,498,A_mean(t),3.747595,low,
anomaly,453,497,A_mean(t),3.563851,low,
anomaly,454,496,A_mean(t),3.337515,low,
anomaly,93,142,f_mean(t),65000.142848,high,
anomaly,94,143,f_mean(t),29309.319747,high,
anomaly,95,144,f_mean(t),17657.657305,high,
anomaly,96,145,f_mean(t),8333.795070,high,
anomaly,97,146,f_mean(t),4353.568349,high,
anomaly,98,147,f_mean(t),3454.004071,high,
anomaly,99,148,f_mean(t),1628.132658,high,
anomaly,102,104,f_mean(t),22.663202,high,
anomaly,109,111,f_mean(t),5.993142,medium,
anomaly,115,119,f_mean(t),9.620368,high,
anomaly,121,123,f_mean(t),4.284352,medium,
anomaly,209,211,f_mean(t),5.782447,medium,
anomaly,215,217,f_mean(t),5.404712,medium,
anomaly,221,223,f_mean(t),4.090352,low,
anomaly,302,304,f_mean(t),12.722847,high,
anomaly,309,311,f_mean(t),9.056080,high,
anomaly,315,319,f_mean(t),7.544933,medium,
anomaly,321,323,f_mean(t),3.919814,low,
anomaly,402,404,f_mean(t),14.016950,high,
anomaly,408,411,f_mean(t),10.689183,high,
anomaly,409,411,f_mean(t),9.794108,high,
anomaly,415,419,f_mean(t),7.246706,medium,
anomaly,416,419,f_mean(t),5.550804,medium,
anomaly,421,423,f_mean(t),4.359985,medium,
anomaly,51,60,effort(t),11.039019,high,
anomaly,52,56,effort(t),8.123175,medium,
anomaly,151,158,effort(t),8.439847,medium,
anomaly,152,157,effort(t),7.733062,medium,
anomaly,153,155,effort(t),5.489009,medium,
anomaly,251,260,effort(t),14.885126,high,
anomaly,54,103,mean_high_effort,6.904473,medium,
anomaly,55,104,mean_high_effort,5.850359,medium,
anomaly,56,105,mean_high_effort,4.865724,medium,
anomaly,57,90,mean_high_effort,4.252848,medium,
anomaly,58,80,mean_high_effort,3.782077,low,
anomaly,59,75,mean_high_effort,3.421921,low,
anomaly,60,70,mean_high_effort,3.143867,low,
anomaly,151,153,d_effort_dt,6.149072,medium,
anomaly,75,124,mean_abs_error,221111.234445,high,
anomaly,76,125,mean_abs_error,202031.805050,high,
anomaly,78,127,mean_abs_error,177932.473044,high,
anomaly,80,129,mean_abs_error,128936.541992,high,
anomaly,81,130,mean_abs_error,83775.200659,high,
anomaly,82,131,mean_abs_error,76078.082353,high,
anomaly,84,133,mean_abs_error,45955.551793,high,
anomaly,85,134,mean_abs_error,23759.168899,high,
anomaly,86,135,mean_abs_error,20091.767812,high,
anomaly,87,136,mean_abs_error,13194.984273,high,
anomaly,88,137,mean_abs_error,10296.757957,high,
anomaly,89,138,mean_abs_error,7406.177997,high,
anomaly,90,139,mean_abs_error,4949.605071,high,
anomaly,91,140,mean_abs_error,3088.075659,high,
anomaly,92,141,mean_abs_error,2665.210162,high,
anomaly,94,143,mean_abs_error,1459.380282,high,
anomaly,95,144,mean_abs_error,743.980842,high,
anomaly,96,145,mean_abs_error,586.541334,high,
anomaly,97,146,mean_abs_error,377.971201,high,
anomaly,98,147,mean_abs_error,211.700259,high,
anomaly,99,148,mean_abs_error,148.724987,high,
anomaly,100,149,mean_abs_error,87.795901,high,
anomaly,101,150,mean_abs_error,55.800833,high,
anomaly,102,151,mean_abs_error,33.695120,high,
anomaly,103,152,mean_abs_error,30.642543,high,
anomaly,104,152,mean_abs_error,21.110662,high,
anomaly,106,148,mean_abs_error,16.824157,high,
anomaly,107,148,mean_abs_error,14.410830,high,
anomaly,108,148,mean_abs_error,13.067876,high,
anomaly,109,136,mean_abs_error,11.005421,high,
anomaly,110,113,mean_abs_error,4.978718,medium,
anomaly,111,113,mean_abs_error,4.470756,medium,
anomaly,201,204,mean_abs_error,5.950129,medium,
anomaly,202,204,mean_abs_error,4.944554,medium,
anomaly,206,236,mean_abs_error,11.988834,high,
anomaly,303,351,mean_abs_error,25.976508,high,
anomaly,304,348,mean_abs_error,19.989998,high,
anomaly,306,348,mean_abs_error,15.769217,high,
anomaly,307,336,mean_abs_error,12.794065,high,
anomaly,308,336,mean_abs_error,11.501829,high,
anomaly,309,313,mean_abs_error,5.286120,medium,
anomaly,403,451,mean_abs_error,26.941619,high,
anomaly,404,448,mean_abs_error,20.738463,high,
anomaly,406,448,mean_abs_error,16.390067,high,
anomaly,407,436,mean_abs_error,13.295844,high,
anomaly,408,436,mean_abs_error,11.964589,high,
anomaly,409,436,mean_abs_error,9.934188,high,
harmonic_emergence,10,103,S(t),1,low,
harmonic_emergence,20,113,S(t),2,medium,
harmonic_emergence,30,123,S(t),2,medium,
harmonic_emergence,40,133,S(t),3,medium,
harmonic_emergence,50,143,S(t),2,medium,
harmonic_emergence,60,153,S(t),2,medium,
harmonic_emergence,110,203,S(t),1,low,
harmonic_emergence,120,213,S(t),3,medium,
harmonic_emergence,130,223,S(t),1,low,
harmonic_emergence,140,233,S(t),3,medium,
harmonic_emergence,150,243,S(t),2,medium,
harmonic_emergence,160,253,S(t),3,medium,
harmonic_emergence,200,293,S(t),1,low,
harmonic_emergence,210,303,S(t),1,low,
harmonic_emergence,220,313,S(t),1,low,
harmonic_emergence,230,323,S(t),3,medium,
harmonic_emergence,240,333,S(t),3,medium,
harmonic_emergence,250,343,S(t),2,medium,
harmonic_emergence,260,353,S(t),3,medium,
harmonic_emergence,310,403,S(t),2,medium,
harmonic_emergence,320,413,S(t),3,medium,
harmonic_emergence,330,423,S(t),1,low,
harmonic_emergence,340,433,S(t),3,medium,
harmonic_emergence,350,443,S(t),2,medium,
harmonic_emergence,360,453,S(t),3,medium,
fractal_pattern,100,200,A_mean(t),0.693623,medium,10/100
fractal_pattern,200,300,A_mean(t),0.824491,medium,10/100
fractal_pattern,300,400,A_mean(t),0.899612,medium,10/100
fractal_pattern,150,250,entropy_S,0.699846,medium,10/100
fractal_pattern,350,450,entropy_S,0.818166,medium,10/100
fractal_pattern,150,250,mean_high_effort,0.669845,medium,10/100
