event_type,t_start,t_end,metric,value,severity,scale
anomaly,98,147,A_mean(t),21.652365,high,
anomaly,99,148,A_mean(t),20.307678,high,
anomaly,100,149,A_mean(t),18.628027,high,
anomaly,101,150,A_mean(t),17.274491,high,
anomaly,102,150,A_mean(t),15.786996,high,
anomaly,103,150,A_mean(t),13.713647,high,
anomaly,104,148,A_mean(t),11.550865,high,
anomaly,105,148,A_mean(t),10.194670,high,
anomaly,106,146,A_mean(t),8.258096,medium,
anomaly,107,145,A_mean(t),7.233603,medium,
anomaly,108,144,A_mean(t),6.482151,medium,
anomaly,109,139,A_mean(t),6.004468,medium,
anomaly,110,137,A_mean(t),5.272671,medium,
anomaly,202,248,A_mean(t),23.470992,high,
anomaly,203,245,A_mean(t),16.572910,high,
anomaly,204,245,A_mean(t),12.759892,high,
anomaly,205,245,A_mean(t),11.193217,high,
anomaly,206,244,A_mean(t),9.285470,high,
anomaly,207,241,A_mean(t),7.946939,medium,
anomaly,208,240,A_mean(t),6.749178,medium,
anomaly,209,236,A_mean(t),6.156645,medium,
anomaly,210,218,A_mean(t),4.855640,medium,
anomaly,211,217,A_mean(t),4.338285,medium,
anomaly,212,217,A_mean(t),3.914279,low,
anomaly,185,189,entropy_S,6.528455,medium,
anomaly,186,188,entropy_S,5.171648,medium,
anomaly,199,202,effort(t),6.495185,medium,
anomaly,216,219,effort(t),10.210306,high,
anomaly,278,280,effort(t),5.193759,medium,
anomaly,295,344,effort(t),23.906324,high,
anomaly,296,345,effort(t),21.084865,high,
anomaly,297,346,effort(t),19.591260,high,
anomaly,298,313,effort(t),14.796321,high,
anomaly,299,313,effort(t),12.764532,high,
anomaly,302,307,effort(t),5.159832,medium,
anomaly,304,307,effort(t),3.765519,low,
anomaly,283,332,mean_high_effort,292.826688,high,
anomaly,284,333,mean_high_effort,256.050846,high,
anomaly,285,334,mean_high_effort,227.662956,high,
anomaly,286,335,mean_high_effort,203.026226,high,
anomaly,287,336,mean_high_effort,170.069425,high,
anomaly,288,337,mean_high_effort,147.461047,high,
anomaly,289,338,mean_high_effort,121.451547,high,
anomaly,290,339,mean_high_effort,102.587274,high,
anomaly,291,340,mean_high_effort,91.909994,high,
anomaly,292,341,mean_high_effort,83.328899,high,
