event_type,t_start,t_end,metric,value,severity,scale
anomaly,109,113,S(t),5.280324,medium,
anomaly,419,422,S(t),4.908182,medium,
anomaly,100,149,A_mean(t),19.848657,high,
anomaly,101,150,A_mean(t),19.848657,high,
anomaly,102,150,A_mean(t),17.427630,high,
anomaly,103,149,A_mean(t),14.431721,high,
anomaly,104,148,A_mean(t),11.896746,high,
anomaly,105,147,A_mean(t),9.957756,high,
anomaly,106,146,A_mean(t),8.490796,high,
anomaly,107,145,A_mean(t),7.346051,medium,
anomaly,108,144,A_mean(t),6.433255,medium,
anomaly,109,143,A_mean(t),5.692101,medium,
anomaly,110,141,A_mean(t),5.081007,medium,
anomaly,111,140,A_mean(t),4.570461,medium,
anomaly,112,138,A_mean(t),4.139015,low,
anomaly,113,137,A_mean(t),3.770729,low,
anomaly,200,249,A_mean(t),19.848657,high,
anomaly,201,250,A_mean(t),19.848657,high,
anomaly,202,250,A_mean(t),17.427630,high,
anomaly,203,249,A_mean(t),14.431721,high,
anomaly,204,248,A_mean(t),11.896746,high,
anomaly,205,247,A_mean(t),9.957756,high,
anomaly,206,246,A_mean(t),8.490796,high,
anomaly,207,245,A_mean(t),7.346051,medium,
anomaly,208,244,A_mean(t),6.433255,medium,
anomaly,209,243,A_mean(t),5.692101,medium,
anomaly,210,241,A_mean(t),5.081007,medium,
anomaly,211,240,A_mean(t),4.570461,medium,
anomaly,212,238,A_mean(t),4.139015,low,
anomaly,213,237,A_mean(t),3.770729,low,
anomaly,300,349,A_mean(t),19.848657,high,
anomaly,301,350,A_mean(t),19.848657,high,
anomaly,302,350,A_mean(t),17.427630,high,
anomaly,303,349,A_mean(t),14.431721,high,
anomaly,304,348,A_mean(t),11.896746,high,
anomaly,305,347,A_mean(t),9.957756,high,
anomaly,306,346,A_mean(t),8.490796,high,
anomaly,307,345,A_mean(t),7.346051,medium,
anomaly,308,344,A_mean(t),6.433255,medium,
anomaly,309,343,A_mean(t),5.692101,medium,
anomaly,310,341,A_mean(t),5.081007,medium,
anomaly,311,340,A_mean(t),4.570461,medium,
anomaly,312,338,A_mean(t),4.139015,low,
anomaly,313,337,A_mean(t),3.770729,low,
anomaly,400,449,A_mean(t),19.848657,high,
anomaly,401,450,A_mean(t),19.848657,high,
anomaly,402,450,A_mean(t),17.427630,high,
anomaly,403,449,A_mean(t),14.431721,high,
anomaly,404,448,A_mean(t),11.896746,high,
anomaly,405,447,A_mean(t),9.957756,high,
anomaly,406,446,A_mean(t),8.490796,high,
anomaly,407,445,A_mean(t),7.346051,medium,
anomaly,408,444,A_mean(t),6.433255,medium,
anomaly,409,443,A_mean(t),5.692101,medium,
anomaly,410,441,A_mean(t),5.081007,medium,
anomaly,411,440,A_mean(t),4.570461,medium,
anomaly,412,438,A_mean(t),4.139015,low,
anomaly,413,437,A_mean(t),3.770729,low,
anomaly,275,283,entropy_S,4.278018,medium,
anomaly,276,283,entropy_S,3.890401,low,
anomaly,277,279,entropy_S,3.470229,low,
anomaly,493,499,entropy_S,5.338312,medium,
anomaly,494,499,entropy_S,4.889433,medium,
anomaly,495,499,entropy_S,4.073920,low,
anomaly,496,499,entropy_S,3.543519,low,
anomaly,497,499,entropy_S,3.199712,low,
anomaly,301,315,effort(t),16.711752,high,
anomaly,302,313,effort(t),12.542061,high,
anomaly,303,309,effort(t),5.694174,medium,
anomaly,304,307,effort(t),4.021138,low,
anomaly,217,219,mean_abs_error,5.251141,medium,
harmonic_emergence,20,113,S(t),1,low,
harmonic_emergence,50,143,S(t),1,low,
harmonic_emergence,70,163,S(t),1,low,
harmonic_emergence,140,233,S(t),1,low,
harmonic_emergence,270,363,S(t),1,low,
fractal_pattern,100,200,A_mean(t),0.664298,medium,10/100
fractal_pattern,200,300,A_mean(t),0.664298,medium,10/100
fractal_pattern,300,400,A_mean(t),0.664298,medium,10/100
fractal_pattern,150,250,entropy_S,0.722824,medium,10/100
fractal_pattern,100,200,mean_high_effort,0.688200,medium,10/100
fractal_pattern,150,250,mean_high_effort,0.681985,medium,10/100
fractal_pattern,200,300,mean_high_effort,0.677152,medium,10/100
fractal_pattern,250,350,mean_high_effort,0.655190,medium,10/100
fractal_pattern,350,450,mean_high_effort,0.672634,medium,10/100
