event_type,t_start,t_end,metric,value,severity,scale
anomaly,114,116,S(t),4.969716,medium,
anomaly,214,216,S(t),4.898841,medium,
anomaly,308,310,S(t),5.665032,medium,
anomaly,314,316,S(t),6.427069,medium,
anomaly,408,410,S(t),5.637086,medium,
anomaly,414,416,S(t),6.231551,medium,
anomaly,52,98,A_mean(t),4.360723,medium,
anomaly,53,97,A_mean(t),4.173786,low,
anomaly,54,97,A_mean(t),3.861686,low,
anomaly,55,96,A_mean(t),3.523594,low,
anomaly,56,95,A_mean(t),3.210671,low,
anomaly,100,149,A_mean(t),7.844865,medium,
anomaly,101,150,A_mean(t),7.844865,medium,
anomaly,102,150,A_mean(t),6.930184,medium,
anomaly,103,150,A_mean(t),6.038602,medium,
anomaly,104,149,A_mean(t),5.415564,medium,
anomaly,152,198,A_mean(t),5.082499,medium,
anomaly,153,198,A_mean(t),4.628178,medium,
anomaly,154,198,A_mean(t),4.148919,low,
anomaly,155,197,A_mean(t),3.721913,low,
anomaly,156,196,A_mean(t),3.358152,low,
anomaly,157,193,A_mean(t),3.050599,low,
anomaly,200,249,A_mean(t),7.844865,medium,
anomaly,201,250,A_mean(t),7.844865,medium,
anomaly,202,247,A_mean(t),7.092410,medium,
anomaly,203,246,A_mean(t),6.416408,medium,
anomaly,204,245,A_mean(t),5.893997,medium,
anomaly,205,245,A_mean(t),5.417612,medium,
anomaly,206,244,A_mean(t),4.952027,medium,
anomaly,207,243,A_mean(t),4.508070,medium,
anomaly,208,242,A_mean(t),4.100510,low,
anomaly,209,241,A_mean(t),3.736312,low,
anomaly,252,299,A_mean(t),4.181507,low,
anomaly,253,298,A_mean(t),3.832408,low,
anomaly,254,297,A_mean(t),3.529424,low,
anomaly,255,295,A_mean(t),3.251467,low,
anomaly,302,348,A_mean(t),9.646253,high,
anomaly,303,348,A_mean(t),8.786300,high,
anomaly,304,347,A_mean(t),7.789367,medium,
anomaly,305,346,A_mean(t),6.828510,medium,
anomaly,306,346,A_mean(t),5.976283,medium,
anomaly,307,345,A_mean(t),5.251157,medium,
anomaly,308,343,A_mean(t),4.645775,medium,
anomaly,309,342,A_mean(t),4.143513,low,
anomaly,310,341,A_mean(t),3.726385,low,
anomaly,311,339,A_mean(t),3.378146,low,
anomaly,352,398,A_mean(t),3.754455,low,
anomaly,353,397,A_mean(t),3.569826,low,
anomaly,354,396,A_mean(t),3.342517,low,
anomaly,400,449,A_mean(t),10.166646,high,
anomaly,401,450,A_mean(t),10.166646,high,
anomaly,402,448,A_mean(t),9.629399,high,
anomaly,403,448,A_mean(t),8.760636,high,
anomaly,404,447,A_mean(t),7.771406,medium,
anomaly,405,446,A_mean(t),6.816383,medium,
anomaly,406,446,A_mean(t),5.968122,medium,
anomaly,407,445,A_mean(t),5.245588,medium,
anomaly,408,443,A_mean(t),4.641885,medium,
anomaly,409,442,A_mean(t),4.140722,low,
anomaly,410,441,A_mean(t),3.724324,low,
anomaly,411,439,A_mean(t),3.376583,low,
anomaly,452,498,A_mean(t),3.747595,low,
anomaly,453,497,A_mean(t),3.563851,low,
anomaly,454,496,A_mean(t),3.337515,low,
anomaly,95,144,f_mean(t),30228.428567,high,
anomaly,96,145,f_mean(t),13630.160967,high,
anomaly,97,100,f_mean(t),456.499570,high,
anomaly,98,100,f_mean(t),385.925233,high,
anomaly,102,104,f_mean(t),26.132075,high,
anomaly,109,111,f_mean(t),7.293665,medium,
anomaly,115,117,f_mean(t),9.778676,high,
anomaly,121,123,f_mean(t),4.590049,medium,
anomaly,209,211,f_mean(t),5.251606,medium,
anomaly,215,217,f_mean(t),7.135905,medium,
anomaly,221,223,f_mean(t),4.097625,low,
anomaly,302,304,f_mean(t),12.582574,high,
anomaly,309,311,f_mean(t),10.176048,high,
anomaly,315,317,f_mean(t),9.067770,high,
anomaly,402,404,f_mean(t),13.938523,high,
anomaly,409,411,f_mean(t),10.995142,high,
anomaly,415,417,f_mean(t),9.553457,high,
anomaly,421,423,f_mean(t),4.587873,medium,
anomaly,51,60,effort(t),11.039148,high,
anomaly,52,56,effort(t),8.123180,medium,
anomaly,102,150,effort(t),4.469242,medium,
anomaly,103,150,effort(t),4.648095,medium,
anomaly,104,150,effort(t),4.851440,medium,
anomaly,105,150,effort(t),4.498951,medium,
anomaly,106,150,effort(t),4.104032,low,
anomaly,151,156,effort(t),7.355626,medium,
anomaly,152,156,effort(t),7.351614,medium,
anomaly,153,155,effort(t),5.417594,medium,
anomaly,251,260,effort(t),14.800158,high,
anomaly,54,103,mean_high_effort,6.905462,medium,
anomaly,55,104,mean_high_effort,5.851134,medium,
anomaly,56,105,mean_high_effort,4.866324,medium,
anomaly,57,90,mean_high_effort,4.253340,medium,
anomaly,58,80,mean_high_effort,3.782481,low,
anomaly,59,75,mean_high_effort,3.422251,low,
anomaly,60,70,mean_high_effort,3.144126,low,
anomaly,151,153,d_effort_dt,5.601633,medium,
anomaly,76,125,mean_abs_error,2010671.285714,high,
anomaly,77,126,mean_abs_error,1436492.849324,high,
anomaly,78,127,mean_abs_error,1185303.311698,high,
anomaly,79,128,mean_abs_error,1037600.355263,high,
anomaly,80,129,mean_abs_error,938313.000000,high,
anomaly,81,130,mean_abs_error,558097.840455,high,
anomaly,82,131,mean_abs_error,497615.437105,high,
anomaly,84,133,mean_abs_error,266510.487257,high,
anomaly,85,134,mean_abs_error,110227.752533,high,
anomaly,86,135,mean_abs_error,89194.470226,high,
anomaly,87,136,mean_abs_error,49323.926314,high,
anomaly,88,137,mean_abs_error,35540.946983,high,
anomaly,89,138,mean_abs_error,22075.101058,high,
anomaly,90,139,mean_abs_error,13571.323947,high,
anomaly,91,140,mean_abs_error,7078.149020,high,
anomaly,92,141,mean_abs_error,5863.970911,high,
anomaly,93,142,mean_abs_error,2837.674072,high,
anomaly,94,143,mean_abs_error,2504.834709,high,
anomaly,95,144,mean_abs_error,1150.790344,high,
anomaly,96,145,mean_abs_error,836.230295,high,
anomaly,97,146,mean_abs_error,481.205352,high,
anomaly,98,147,mean_abs_error,231.586106,high,
anomaly,99,148,mean_abs_error,151.683279,high,
anomaly,100,149,mean_abs_error,81.041711,high,
anomaly,101,150,mean_abs_error,48.214048,high,
anomaly,102,151,mean_abs_error,28.139501,high,
anomaly,103,152,mean_abs_error,25.664572,high,
anomaly,104,152,mean_abs_error,16.736050,high,
anomaly,106,148,mean_abs_error,12.783083,high,
anomaly,107,136,mean_abs_error,10.842160,high,
anomaly,108,136,mean_abs_error,9.784878,high,
anomaly,109,113,mean_abs_error,5.341252,medium,
anomaly,110,113,mean_abs_error,4.713937,medium,
anomaly,111,113,mean_abs_error,4.324081,medium,
anomaly,201,248,mean_abs_error,16.085796,high,
anomaly,206,236,mean_abs_error,9.628647,high,
anomaly,208,213,mean_abs_error,4.990985,medium,
