event_type,t_start,t_end,metric,value,severity,scale
anomaly,98,147,A_mean(t),27.435245,high,
anomaly,99,148,A_mean(t),26.357998,high,
anomaly,100,149,A_mean(t),23.389011,high,
anomaly,101,150,A_mean(t),19.375510,high,
anomaly,102,150,A_mean(t),16.162220,high,
anomaly,103,150,A_mean(t),13.460054,high,
anomaly,104,148,A_mean(t),11.373650,high,
anomaly,105,148,A_mean(t),9.739224,high,
anomaly,106,146,A_mean(t),8.196513,medium,
anomaly,107,145,A_mean(t),7.113916,medium,
anomaly,108,144,A_mean(t),6.272023,medium,
anomaly,109,142,A_mean(t),5.642020,medium,
anomaly,110,141,A_mean(t),5.015577,medium,
anomaly,111,138,A_mean(t),4.529383,medium,
anomaly,112,137,A_mean(t),4.124731,low,
anomaly,201,250,A_mean(t),22.859573,high,
anomaly,202,251,A_mean(t),22.030475,high,
anomaly,203,249,A_mean(t),16.498511,high,
anomaly,204,249,A_mean(t),12.818560,high,
anomaly,205,245,A_mean(t),10.634919,high,
anomaly,206,245,A_mean(t),8.880734,high,
anomaly,207,244,A_mean(t),7.597494,medium,
anomaly,208,242,A_mean(t),6.568951,medium,
anomaly,209,242,A_mean(t),5.810486,medium,
anomaly,210,241,A_mean(t),5.171580,medium,
anomaly,211,240,A_mean(t),4.631503,medium,
anomaly,212,237,A_mean(t),4.179035,low,
anomaly,213,236,A_mean(t),3.795397,low,
anomaly,114,142,entropy_S,6.466886,medium,
anomaly,115,142,entropy_S,6.363302,medium,
anomaly,116,142,entropy_S,6.012509,medium,
anomaly,117,119,entropy_S,3.765568,low,
anomaly,123,125,entropy_S,3.377182,low,
anomaly,275,280,entropy_S,4.355631,medium,
anomaly,276,280,entropy_S,3.979975,low,
anomaly,277,280,entropy_S,3.520959,low,
anomaly,371,373,entropy_S,3.223488,low,
anomaly,130,132,effort(t),210.405718,high,
anomaly,247,249,effort(t),11.035959,high,
anomaly,300,349,mean_high_effort,42.377400,high,
anomaly,301,350,mean_high_effort,38.729408,high,
anomaly,302,351,mean_high_effort,35.823367,high,
anomaly,303,352,mean_high_effort,32.982066,high,
anomaly,304,353,mean_high_effort,28.970881,high,
anomaly,305,354,mean_high_effort,25.319253,high,
anomaly,306,355,mean_high_effort,22.243624,high,
anomaly,307,356,mean_high_effort,19.796250,high,
anomaly,308,357,mean_high_effort,17.648111,high,
anomaly,309,358,mean_high_effort,15.534664,high,
anomaly,310,359,mean_high_effort,13.873523,high,
anomaly,311,360,mean_high_effort,12.602920,high,
anomaly,312,361,mean_high_effort,11.442594,high,
anomaly,313,362,mean_high_effort,10.609542,high,
anomaly,314,363,mean_high_effort,9.685049,high,
anomaly,315,364,mean_high_effort,9.314530,high,
anomaly,443,465,mean_high_effort,4.280377,medium,
anomaly,444,460,mean_high_effort,3.815908,low,
anomaly,131,134,d_effort_dt,189.400408,high,
anomaly,202,204,d_effort_dt,30.324587,high,
anomaly,249,251,d_effort_dt,4.637841,medium,
anomaly,441,444,d_effort_dt,3.669021,low,
harmonic_emergence,10,103,S(t),2,medium,
harmonic_emergence,20,113,S(t),2,medium,
harmonic_emergence,50,143,S(t),1,low,
harmonic_emergence,70,163,S(t),1,low,
harmonic_emergence,140,233,S(t),1,low,
harmonic_emergence,220,313,S(t),1,low,
harmonic_emergence,260,353,S(t),1,low,
harmonic_emergence,270,363,S(t),1,low,
harmonic_emergence,280,373,S(t),2,medium,
harmonic_emergence,310,403,S(t),2,medium,
harmonic_emergence,320,413,S(t),1,low,
harmonic_emergence,330,423,S(t),2,medium,
harmonic_emergence,340,433,S(t),2,medium,
harmonic_emergence,350,443,S(t),3,medium,
harmonic_emergence,360,453,S(t),2,medium,
harmonic_emergence,370,463,S(t),2,medium,
harmonic_emergence,390,483,S(t),1,low,
harmonic_emergence,400,493,S(t),1,low,
phase_cycle,1,12,S(t),11,medium,
phase_cycle,2,7,S(t),5,low,
phase_cycle,3,8,S(t),5,low,
phase_cycle,381,386,S(t),5,low,
phase_cycle,382,389,S(t),7,low,
fractal_pattern,100,200,A_mean(t),0.666189,medium,10/100
fractal_pattern,150,250,A_mean(t),0.650673,medium,10/100
fractal_pattern,150,250,entropy_S,0.694305,medium,10/100
fractal_pattern,100,200,mean_high_effort,0.686246,medium,10/100
fractal_pattern,150,250,mean_high_effort,0.681525,medium,10/100
fractal_pattern,300,400,mean_high_effort,0.932301,high,10/100
fractal_pattern,350,450,mean_high_effort,0.831371,medium,10/100
