event_type,t_start,t_end,metric,value,severity,scale
anomaly,199,201,A_mean(t),5.486008,medium,
anomaly,218,220,A_mean(t),5.423709,medium,
anomaly,246,258,A_mean(t),13.037587,high,
anomaly,247,250,A_mean(t),4.641433,medium,
anomaly,256,258,A_mean(t),4.870215,medium,
anomaly,260,262,A_mean(t),7.347540,medium,
anomaly,122,124,entropy_S,3.958540,low,
anomaly,185,189,entropy_S,5.529314,medium,
anomaly,186,188,entropy_S,4.785463,medium,
anomaly,477,482,entropy_S,3.595695,low,
anomaly,199,202,effort(t),5.628741,medium,
anomaly,200,202,effort(t),4.689273,medium,
anomaly,237,286,effort(t),176.827863,high,
anomaly,238,287,effort(t),519.488855,high,
anomaly,239,288,effort(t),478.752208,high,
anomaly,240,289,effort(t),402.814959,high,
anomaly,241,290,effort(t),337.562686,high,
anomaly,242,291,effort(t),311.178224,high,
anomaly,243,292,effort(t),278.505605,high,
anomaly,244,247,effort(t),4.194869,low,
anomaly,245,247,effort(t),3.833504,low,
anomaly,256,305,effort(t),123.639553,high,
anomaly,257,306,effort(t),101.606155,high,
anomaly,260,265,effort(t),10.394969,high,
anomaly,280,282,effort(t),4.487981,medium,
anomaly,252,301,mean_high_effort,208.401800,high,
anomaly,253,302,mean_high_effort,198.929112,high,
anomaly,254,303,mean_high_effort,200.301548,high,
anomaly,255,304,mean_high_effort,185.469503,high,
anomaly,256,305,mean_high_effort,178.338828,high,
anomaly,257,306,mean_high_effort,162.679011,high,
anomaly,258,307,mean_high_effort,149.742626,high,
anomaly,259,308,mean_high_effort,131.589961,high,
anomaly,260,309,mean_high_effort,113.788308,high,
anomaly,261,310,mean_high_effort,100.104569,high,
anomaly,262,311,mean_high_effort,80.830700,high,
anomaly,263,312,mean_high_effort,68.305171,high,
anomaly,264,313,mean_high_effort,58.892992,high,
anomaly,265,314,mean_high_effort,53.287935,high,
anomaly,266,315,mean_high_effort,46.613772,high,
anomaly,267,316,mean_high_effort,41.164084,high,
anomaly,268,317,mean_high_effort,37.360652,high,
anomaly,269,318,mean_high_effort,36.993867,high,
anomaly,270,319,mean_high_effort,33.959888,high,
anomaly,271,320,mean_high_effort,34.836129,high,
anomaly,275,324,mean_high_effort,27.995090,high,
anomaly,283,332,mean_high_effort,18.628392,high,
anomaly,288,337,mean_high_effort,14.424449,high,
anomaly,289,338,mean_high_effort,13.319190,high,
anomaly,290,339,mean_high_effort,12.440074,high,
anomaly,437,486,mean_high_effort,8.018128,medium,
anomaly,438,487,mean_high_effort,7.211807,medium,
anomaly,439,488,mean_high_effort,6.628299,medium,
