event_type,t_start,t_end,metric,value,severity,scale
anomaly,474,523,C(t),7.000000,medium,
anomaly,475,524,C(t),4.898979,medium,
anomaly,476,525,C(t),3.958114,low,
anomaly,477,526,C(t),3.391165,low,
anomaly,478,527,C(t),3.000000,low,
phase_cycle,5,17,S(t),12,medium,
phase_cycle,5,29,S(t),24,medium,
phase_cycle,6,13,S(t),7,low,
phase_cycle,6,23,S(t),17,medium,
phase_cycle,7,21,S(t),14,medium,
phase_cycle,8,19,S(t),11,medium,
phase_cycle,9,18,S(t),9,low,
phase_cycle,10,17,S(t),7,low,
phase_cycle,11,16,S(t),5,low,
phase_cycle,78,84,S(t),6,low,
phase_cycle,79,87,S(t),8,low,
phase_cycle,80,89,S(t),9,low,
phase_cycle,81,91,S(t),10,medium,
phase_cycle,82,95,S(t),13,medium,
phase_cycle,83,97,S(t),14,medium,
phase_cycle,84,99,S(t),15,medium,
phase_cycle,85,100,S(t),15,medium,
phase_cycle,86,101,S(t),15,medium,
phase_cycle,87,101,S(t),14,medium,
phase_cycle,88,100,S(t),12,medium,
phase_cycle,89,100,S(t),11,medium,
phase_cycle,90,99,S(t),9,low,
phase_cycle,91,99,S(t),8,low,
phase_cycle,92,98,S(t),6,low,
phase_cycle,93,98,S(t),5,low,
phase_cycle,93,101,S(t),8,low,
phase_cycle,94,99,S(t),5,low,
phase_cycle,165,171,S(t),6,low,
phase_cycle,166,173,S(t),7,low,
phase_cycle,167,176,S(t),9,low,
phase_cycle,168,179,S(t),11,medium,
phase_cycle,169,181,S(t),12,medium,
phase_cycle,170,183,S(t),13,medium,
phase_cycle,171,186,S(t),15,medium,
phase_cycle,172,186,S(t),14,medium,
phase_cycle,173,187,S(t),14,medium,
phase_cycle,174,187,S(t),13,medium,
phase_cycle,175,186,S(t),11,medium,
phase_cycle,176,186,S(t),10,medium,
phase_cycle,177,185,S(t),8,low,
phase_cycle,178,185,S(t),7,low,
phase_cycle,179,185,S(t),6,low,
phase_cycle,179,188,S(t),9,low,
phase_cycle,180,187,S(t),7,low,
phase_cycle,181,186,S(t),5,low,
phase_cycle,251,256,S(t),5,low,
phase_cycle,252,259,S(t),7,low,
phase_cycle,253,261,S(t),8,low,
phase_cycle,254,264,S(t),10,medium,
phase_cycle,255,266,S(t),11,medium,
phase_cycle,256,268,S(t),12,medium,
phase_cycle,257,271,S(t),14,medium,
phase_cycle,258,272,S(t),14,medium,
phase_cycle,259,274,S(t),15,medium,
phase_cycle,260,274,S(t),14,medium,
phase_cycle,261,274,S(t),13,medium,
phase_cycle,262,273,S(t),11,medium,
