event_type,t_start,t_end,metric,value,severity,scale
anomaly,110,113,S(t),4.421075,medium,
anomaly,310,312,S(t),4.334368,medium,
anomaly,618,620,S(t),7.321946,medium,
anomaly,709,711,S(t),5.088152,medium,
anomaly,803,806,S(t),5.461262,medium,
anomaly,1205,1209,S(t),3.586937,low,
anomaly,1206,1209,S(t),3.170665,low,
anomaly,1211,1213,S(t),5.630976,medium,
anomaly,1316,1320,S(t),5.813302,medium,
anomaly,1409,1413,S(t),6.885336,medium,
anomaly,1410,1413,S(t),6.264441,medium,
anomaly,1411,1413,S(t),5.484486,medium,
anomaly,1708,1714,S(t),6.439810,medium,
anomaly,1709,1714,S(t),5.967212,medium,
anomaly,101,149,A_mean(t),10.884882,high,
anomaly,102,149,A_mean(t),9.988046,high,
anomaly,103,149,A_mean(t),9.398449,high,
anomaly,104,149,A_mean(t),9.133555,high,
anomaly,105,146,A_mean(t),8.523338,high,
anomaly,106,146,A_mean(t),7.209776,medium,
anomaly,107,144,A_mean(t),6.493002,medium,
anomaly,109,137,A_mean(t),5.528144,medium,
anomaly,155,157,A_mean(t),2.981762,low,
anomaly,200,249,A_mean(t),17.462408,high,
anomaly,201,250,A_mean(t),17.552125,high,
anomaly,202,250,A_mean(t),15.491270,high,
anomaly,203,250,A_mean(t),13.519157,high,
anomaly,204,246,A_mean(t),11.430140,high,
anomaly,205,246,A_mean(t),10.032187,high,
anomaly,206,245,A_mean(t),8.604496,high,
anomaly,207,243,A_mean(t),7.662222,medium,
anomaly,208,236,A_mean(t),6.541148,medium,
anomaly,209,236,A_mean(t),5.724508,medium,
anomaly,210,217,A_mean(t),4.306747,medium,
anomaly,211,217,A_mean(t),3.942690,low,
anomaly,212,216,A_mean(t),3.519806,low,
anomaly,300,349,A_mean(t),18.339750,high,
anomaly,301,350,A_mean(t),18.171308,high,
anomaly,302,350,A_mean(t),15.807775,high,
anomaly,303,350,A_mean(t),13.888583,high,
anomaly,304,348,A_mean(t),11.770602,high,
anomaly,305,348,A_mean(t),10.297469,high,
anomaly,306,347,A_mean(t),9.267622,high,
anomaly,307,346,A_mean(t),8.283747,medium,
anomaly,308,345,A_mean(t),7.016747,medium,
anomaly,309,340,A_mean(t),5.908403,medium,
anomaly,310,340,A_mean(t),5.181487,medium,
anomaly,313,315,A_mean(t),3.501123,low,
anomaly,400,449,A_mean(t),17.828647,high,
anomaly,401,450,A_mean(t),17.588153,high,
anomaly,402,449,A_mean(t),15.740751,high,
anomaly,403,449,A_mean(t),14.714366,high,
anomaly,404,448,A_mean(t),12.248724,high,
anomaly,405,447,A_mean(t),10.030063,high,
anomaly,406,447,A_mean(t),8.670368,high,
anomaly,407,443,A_mean(t),7.723048,medium,
anomaly,408,443,A_mean(t),6.949679,medium,
anomaly,409,443,A_mean(t),6.199550,medium,
anomaly,410,440,A_mean(t),5.444963,medium,
anomaly,411,438,A_mean(t),4.845578,medium,
anomaly,500,549,A_mean(t),19.094419,high,
anomaly,501,550,A_mean(t),18.941771,high,
anomaly,502,549,A_mean(t),17.222179,high,
anomaly,503,549,A_mean(t),13.940938,high,
anomaly,504,549,A_mean(t),12.339324,high,
anomaly,505,547,A_mean(t),10.022210,high,
anomaly,506,546,A_mean(t),8.648417,high,
anomaly,507,545,A_mean(t),7.519274,medium,
anomaly,508,543,A_mean(t),6.540336,medium,
anomaly,509,543,A_mean(t),5.901797,medium,
anomaly,510,538,A_mean(t),5.322037,medium,
anomaly,511,534,A_mean(t),4.714705,medium,
anomaly,512,534,A_mean(t),4.225202,medium,
anomaly,600,649,A_mean(t),22.387914,high,
anomaly,601,650,A_mean(t),21.208422,high,
anomaly,602,651,A_mean(t),18.157213,high,
anomaly,603,650,A_mean(t),14.980732,high,
anomaly,604,649,A_mean(t),12.623158,high,
anomaly,605,648,A_mean(t),10.475993,high,
anomaly,606,647,A_mean(t),8.823801,high,
anomaly,607,646,A_mean(t),7.484224,medium,
anomaly,608,644,A_mean(t),6.482601,medium,
anomaly,609,643,A_mean(t),5.688679,medium,
anomaly,610,642,A_mean(t),5.070636,medium,
anomaly,611,640,A_mean(t),4.576356,medium,
anomaly,612,639,A_mean(t),4.148276,low,
anomaly,613,637,A_mean(t),3.771538,low,
anomaly,700,749,A_mean(t),19.828531,high,
anomaly,701,750,A_mean(t),19.818340,high,
anomaly,702,750,A_mean(t),17.402857,high,
anomaly,703,749,A_mean(t),14.402841,high,
anomaly,704,748,A_mean(t),11.905331,high,
anomaly,705,747,A_mean(t),9.965620,high,
anomaly,706,746,A_mean(t),8.500029,high,
anomaly,707,745,A_mean(t),7.356375,medium,
anomaly,708,744,A_mean(t),6.438262,medium,
anomaly,709,743,A_mean(t),5.698122,medium,
anomaly,710,741,A_mean(t),5.085581,medium,
anomaly,711,740,A_mean(t),4.578078,medium,
anomaly,712,738,A_mean(t),4.148732,low,
anomaly,713,736,A_mean(t),3.778173,low,
anomaly,800,849,A_mean(t),19.677894,high,
anomaly,801,850,A_mean(t),19.769482,high,
anomaly,802,850,A_mean(t),17.353608,high,
anomaly,803,849,A_mean(t),14.338632,high,
anomaly,804,848,A_mean(t),11.814330,high,
anomaly,805,847,A_mean(t),9.906801,high,
anomaly,806,846,A_mean(t),8.459573,high,
anomaly,807,845,A_mean(t),7.316166,medium,
anomaly,808,844,A_mean(t),6.412301,medium,
anomaly,809,843,A_mean(t),5.667642,medium,
anomaly,810,841,A_mean(t),5.063454,medium,
anomaly,811,840,A_mean(t),4.549907,medium,
anomaly,812,838,A_mean(t),4.120064,low,
anomaly,813,837,A_mean(t),3.750780,low,
anomaly,900,949,A_mean(t),19.815648,high,
anomaly,901,950,A_mean(t),19.761062,high,
anomaly,902,950,A_mean(t),17.352822,high,
anomaly,903,949,A_mean(t),14.384751,high,
anomaly,904,948,A_mean(t),11.846886,high,
anomaly,905,947,A_mean(t),9.915522,high,
anomaly,906,946,A_mean(t),8.450494,high,
anomaly,907,945,A_mean(t),7.313838,medium,
anomaly,908,944,A_mean(t),6.402361,medium,
anomaly,909,943,A_mean(t),5.670457,medium,
anomaly,910,941,A_mean(t),5.063380,medium,
anomaly,911,940,A_mean(t),4.553199,medium,
anomaly,912,938,A_mean(t),4.128024,low,
anomaly,913,937,A_mean(t),3.761228,low,
anomaly,1000,1049,A_mean(t),19.950777,high,
anomaly,1001,1050,A_mean(t),19.917680,high,
anomaly,1002,1050,A_mean(t),17.512023,high,
anomaly,1003,1049,A_mean(t),14.448837,high,
anomaly,1004,1048,A_mean(t),11.925155,high,
anomaly,1005,1047,A_mean(t),9.977662,high,
anomaly,1006,1046,A_mean(t),8.501866,high,
anomaly,1007,1045,A_mean(t),7.349592,medium,
anomaly,1008,1044,A_mean(t),6.440538,medium,
anomaly,1009,1043,A_mean(t),5.698605,medium,
anomaly,1010,1041,A_mean(t),5.084835,medium,
anomaly,1011,1040,A_mean(t),4.579149,medium,
anomaly,1012,1038,A_mean(t),4.144841,low,
anomaly,1013,1037,A_mean(t),3.778155,low,
anomaly,1100,1149,A_mean(t),19.821469,high,
anomaly,1101,1150,A_mean(t),19.782108,high,
anomaly,1102,1150,A_mean(t),17.348345,high,
anomaly,1103,1149,A_mean(t),14.365857,high,
anomaly,1104,1148,A_mean(t),11.844880,high,
anomaly,1105,1147,A_mean(t),9.933870,high,
anomaly,1106,1146,A_mean(t),8.466600,high,
anomaly,1107,1145,A_mean(t),7.326715,medium,
anomaly,1108,1144,A_mean(t),6.414658,medium,
anomaly,1109,1143,A_mean(t),5.683871,medium,
anomaly,1110,1141,A_mean(t),5.073588,medium,
anomaly,1111,1140,A_mean(t),4.563358,medium,
anomaly,1112,1138,A_mean(t),4.132691,low,
anomaly,1113,1137,A_mean(t),3.765837,low,
anomaly,1200,1249,A_mean(t),19.886043,high,
anomaly,1201,1250,A_mean(t),19.873597,high,
anomaly,1202,1250,A_mean(t),17.459164,high,
anomaly,1203,1249,A_mean(t),14.452201,high,
anomaly,1204,1248,A_mean(t),11.909791,high,
anomaly,1205,1247,A_mean(t),9.966131,high,
anomaly,1206,1246,A_mean(t),8.495455,high,
anomaly,1207,1245,A_mean(t),7.351204,medium,
anomaly,1208,1244,A_mean(t),6.441139,medium,
