event_type,t_start,t_end,metric,value,severity,scale
anomaly,417,419,S(t),3.444419,low,
anomaly,102,150,A_mean(t),14.556338,high,
anomaly,103,148,A_mean(t),13.068362,high,
anomaly,104,148,A_mean(t),11.345414,high,
anomaly,105,148,A_mean(t),10.370667,high,
anomaly,106,139,A_mean(t),8.183747,medium,
anomaly,109,137,A_mean(t),6.270658,medium,
anomaly,202,225,A_mean(t),20.433937,high,
anomaly,205,217,A_mean(t),9.724389,high,
anomaly,206,217,A_mean(t),8.067504,medium,
anomaly,209,217,A_mean(t),5.584771,medium,
anomaly,210,217,A_mean(t),5.040709,medium,
anomaly,211,213,A_mean(t),3.689832,low,
anomaly,297,346,A_mean(t),42.819663,high,
anomaly,298,347,A_mean(t),39.868918,high,
anomaly,299,348,A_mean(t),35.714992,high,
anomaly,300,349,A_mean(t),28.503367,high,
anomaly,301,350,A_mean(t),23.149938,high,
anomaly,302,351,A_mean(t),18.794706,high,
anomaly,303,350,A_mean(t),15.217119,high,
anomaly,304,349,A_mean(t),12.519362,high,
anomaly,305,348,A_mean(t),10.512141,high,
anomaly,306,347,A_mean(t),8.928168,high,
anomaly,307,346,A_mean(t),7.694495,medium,
anomaly,308,345,A_mean(t),6.710627,medium,
anomaly,309,343,A_mean(t),5.917290,medium,
anomaly,310,342,A_mean(t),5.263419,medium,
anomaly,311,341,A_mean(t),4.730607,medium,
anomaly,312,339,A_mean(t),4.279722,medium,
anomaly,313,337,A_mean(t),3.890310,low,
anomaly,400,449,A_mean(t),19.863395,high,
anomaly,401,450,A_mean(t),19.855532,high,
anomaly,402,450,A_mean(t),17.428332,high,
anomaly,403,449,A_mean(t),14.430611,high,
anomaly,404,448,A_mean(t),11.895701,high,
anomaly,405,447,A_mean(t),9.957049,high,
anomaly,406,446,A_mean(t),8.490307,high,
anomaly,407,445,A_mean(t),7.345748,medium,
anomaly,408,444,A_mean(t),6.433037,medium,
anomaly,409,443,A_mean(t),5.691943,medium,
anomaly,410,441,A_mean(t),5.080890,medium,
anomaly,411,440,A_mean(t),4.570373,medium,
anomaly,412,438,A_mean(t),4.138949,low,
anomaly,413,437,A_mean(t),3.770679,low,
anomaly,185,189,entropy_S,6.998000,medium,
anomaly,186,189,entropy_S,5.391543,medium,
anomaly,334,337,entropy_S,3.321874,low,
anomaly,335,337,entropy_S,2.961426,low,
anomaly,198,202,effort(t),5.996320,medium,
anomaly,199,202,effort(t),5.530891,medium,
anomaly,217,219,effort(t),12.441651,high,
anomaly,227,276,mean_high_effort,7.253529,medium,
anomaly,228,277,mean_high_effort,6.527993,medium,
anomaly,229,278,mean_high_effort,5.837773,medium,
anomaly,230,279,mean_high_effort,5.217481,medium,
anomaly,219,221,d_effort_dt,8.483088,high,
harmonic_emergence,10,103,S(t),1,low,
harmonic_emergence,30,123,S(t),1,low,
harmonic_emergence,40,133,S(t),1,low,
harmonic_emergence,50,143,S(t),1,low,
harmonic_emergence,80,173,S(t),2,medium,
harmonic_emergence,90,183,S(t),1,low,
harmonic_emergence,100,193,S(t),2,medium,
harmonic_emergence,110,203,S(t),1,low,
harmonic_emergence,120,213,S(t),2,medium,
harmonic_emergence,130,223,S(t),2,medium,
harmonic_emergence,140,233,S(t),2,medium,
harmonic_emergence,150,243,S(t),2,medium,
harmonic_emergence,160,253,S(t),1,low,
harmonic_emergence,170,263,S(t),1,low,
harmonic_emergence,180,273,S(t),1,low,
harmonic_emergence,190,283,S(t),1,low,
harmonic_emergence,200,293,S(t),1,low,
harmonic_emergence,210,303,S(t),3,medium,
harmonic_emergence,220,313,S(t),3,medium,
harmonic_emergence,230,323,S(t),1,low,
harmonic_emergence,240,333,S(t),2,medium,
harmonic_emergence,260,353,S(t),1,low,
harmonic_emergence,270,363,S(t),1,low,
harmonic_emergence,280,373,S(t),2,medium,
harmonic_emergence,290,383,S(t),2,medium,
harmonic_emergence,300,393,S(t),1,low,
harmonic_emergence,320,413,S(t),3,medium,
harmonic_emergence,330,423,S(t),5,medium,
harmonic_emergence,340,433,S(t),3,medium,
harmonic_emergence,350,443,S(t),3,medium,
harmonic_emergence,360,453,S(t),1,low,
harmonic_emergence,380,473,S(t),2,medium,
harmonic_emergence,390,483,S(t),2,medium,
phase_cycle,1,13,S(t),12,medium,
phase_cycle,2,8,S(t),6,low,
phase_cycle,3,8,S(t),5,low,
phase_cycle,54,59,S(t),5,low,
fractal_pattern,300,400,A_mean(t),0.661758,medium,10/100
fractal_pattern,100,200,mean_high_effort,0.683965,medium,10/100
fractal_pattern,250,350,mean_high_effort,0.677230,medium,10/100
fractal_pattern,300,400,mean_high_effort,0.665936,medium,10/100
fractal_pattern,350,450,mean_high_effort,0.662195,medium,10/100
fractal_pattern,250,350,mean_abs_error,0.672289,medium,10/100
fractal_pattern,300,400,mean_abs_error,0.911878,high,10/100
fractal_pattern,350,450,mean_abs_error,0.909451,high,10/100
