event_type,t_start,t_end,metric,value,severity,scale
anomaly,307,310,S(t),6.200115,medium,
anomaly,308,310,S(t),5.433417,medium,
anomaly,512,526,S(t),6.631595,medium,
anomaly,513,516,S(t),3.921310,low,
anomaly,520,522,S(t),3.523969,low,
anomaly,713,717,S(t),4.113574,low,
anomaly,714,716,S(t),3.622574,low,
anomaly,909,911,S(t),7.195403,medium,
anomaly,1005,1007,S(t),4.250177,medium,
anomaly,1215,1217,S(t),4.615428,medium,
anomaly,1416,1418,S(t),4.177575,low,
anomaly,1519,1522,S(t),3.813427,low,
anomaly,1706,1710,S(t),6.379368,medium,
anomaly,1716,1718,S(t),4.261437,medium,
anomaly,2111,2114,S(t),6.730415,medium,
anomaly,2112,2114,S(t),6.186385,medium,
anomaly,2311,2314,S(t),4.081204,low,
anomaly,2312,2314,S(t),3.558543,low,
anomaly,2512,2517,S(t),4.692756,medium,
anomaly,2724,2726,S(t),5.159808,medium,
anomaly,3008,3010,S(t),4.749669,medium,
anomaly,3415,3418,S(t),5.879346,medium,
anomaly,3416,3418,S(t),4.013213,low,
anomaly,3614,3622,S(t),7.829207,medium,
anomaly,3617,3621,S(t),5.818843,medium,
anomaly,3618,3621,S(t),5.320021,medium,
anomaly,3824,3826,S(t),4.263656,medium,
anomaly,3909,3912,S(t),5.204185,medium,
anomaly,3910,3912,S(t),4.457852,medium,
anomaly,4017,4021,S(t),4.827676,medium,
anomaly,4018,4021,S(t),4.415208,medium,
anomaly,4019,4021,S(t),3.974596,low,
anomaly,4103,4106,S(t),5.529142,medium,
anomaly,4205,4207,S(t),5.513723,medium,
anomaly,4211,4213,S(t),3.739153,low,
anomaly,4503,4505,S(t),5.870976,medium,
anomaly,4519,4521,S(t),4.407863,medium,
anomaly,4615,4617,S(t),5.083485,medium,
anomaly,4915,4917,S(t),3.933818,low,
anomaly,60,109,C(t),91.434140,high,
anomaly,61,110,C(t),83.265471,high,
anomaly,62,111,C(t),73.265221,high,
anomaly,63,112,C(t),63.047929,high,
anomaly,64,113,C(t),53.489739,high,
anomaly,65,114,C(t),45.381292,high,
anomaly,66,115,C(t),38.481965,high,
anomaly,67,116,C(t),32.848610,high,
anomaly,68,117,C(t),28.207800,high,
anomaly,69,118,C(t),24.358495,high,
anomaly,70,119,C(t),21.174315,high,
anomaly,71,120,C(t),18.532562,high,
anomaly,72,121,C(t),16.313540,high,
anomaly,73,122,C(t),14.454262,high,
anomaly,74,123,C(t),12.874336,high,
anomaly,75,124,C(t),11.524439,high,
anomaly,76,125,C(t),10.364730,high,
anomaly,77,126,C(t),9.362131,high,
anomaly,78,127,C(t),8.489948,high,
anomaly,79,128,C(t),7.726627,medium,
anomaly,80,129,C(t),7.057423,medium,
anomaly,81,127,C(t),6.466954,medium,
anomaly,82,126,C(t),5.944549,medium,
anomaly,167,216,C(t),9.486407,high,
anomaly,168,217,C(t),8.922643,high,
anomaly,169,218,C(t),8.306824,medium,
anomaly,170,219,C(t),7.677725,medium,
anomaly,171,220,C(t),7.066845,medium,
anomaly,172,221,C(t),6.491584,medium,
anomaly,173,221,C(t),5.962537,medium,
anomaly,174,219,C(t),5.481683,medium,
anomaly,542,585,C(t),11.034902,high,
anomaly,543,584,C(t),10.763184,high,
anomaly,544,584,C(t),10.244919,high,
anomaly,545,584,C(t),9.563914,high,
anomaly,546,583,C(t),8.804475,high,
anomaly,547,583,C(t),8.031683,medium,
anomaly,548,582,C(t),7.293659,medium,
anomaly,549,582,C(t),6.611548,medium,
anomaly,550,581,C(t),5.996867,medium,
anomaly,551,580,C(t),5.448865,medium,
anomaly,552,579,C(t),4.962919,medium,
anomaly,553,578,C(t),4.533600,medium,
anomaly,554,577,C(t),4.153616,low,
anomaly,592,629,C(t),6.455603,medium,
anomaly,593,629,C(t),6.010751,medium,
anomaly,594,628,C(t),5.562713,medium,
anomaly,595,627,C(t),5.130243,medium,
anomaly,596,626,C(t),4.725490,medium,
anomaly,854,903,C(t),71.357328,high,
anomaly,855,904,C(t),69.021922,high,
anomaly,856,905,C(t),62.674664,high,
anomaly,857,906,C(t),54.849087,high,
anomaly,858,907,C(t),47.348472,high,
anomaly,859,908,C(t),40.823785,high,
anomaly,860,909,C(t),35.303277,high,
anomaly,861,910,C(t),30.707000,high,
anomaly,862,911,C(t),26.868789,high,
anomaly,863,912,C(t),23.644506,high,
anomaly,864,913,C(t),20.924914,high,
anomaly,865,914,C(t),18.610153,high,
anomaly,866,915,C(t),16.625015,high,
anomaly,867,916,C(t),14.911049,high,
anomaly,868,917,C(t),13.425035,high,
anomaly,869,918,C(t),12.128337,high,
anomaly,870,919,C(t),10.993188,high,
anomaly,871,920,C(t),9.994959,high,
anomaly,872,921,C(t),9.114115,high,
anomaly,873,921,C(t),8.334729,medium,
anomaly,874,920,C(t),7.641699,medium,
anomaly,875,920,C(t),7.023915,medium,
anomaly,876,919,C(t),6.471995,medium,
anomaly,927,973,C(t),6.479287,medium,
anomaly,928,972,C(t),6.025593,medium,
anomaly,929,971,C(t),5.579451,medium,
anomaly,1177,1223,C(t),7.994004,medium,
anomaly,1178,1222,C(t),7.447733,medium,
anomaly,1179,1222,C(t),6.888347,medium,
anomaly,1180,1221,C(t),6.342606,medium,
anomaly,1181,1220,C(t),5.827658,medium,
anomaly,1182,1219,C(t),5.352420,medium,
anomaly,4134,4167,C(t),5.919393,medium,
anomaly,4135,4167,C(t),5.511791,medium,
anomaly,4136,4166,C(t),5.104758,medium,
anomaly,4137,4165,C(t),4.712835,medium,
anomaly,4388,4414,C(t),5.875323,medium,
anomaly,4389,4413,C(t),5.401952,medium,
anomaly,4390,4413,C(t),4.953305,medium,
anomaly,4391,4412,C(t),4.538324,medium,
anomaly,4392,4411,C(t),4.158922,low,
anomaly,4393,4410,C(t),3.815472,low,
anomaly,4426,4464,C(t),7.064209,medium,
anomaly,4427,4464,C(t),6.585132,medium,
anomaly,4428,4463,C(t),6.095484,medium,
anomaly,4429,4463,C(t),5.617184,medium,
anomaly,4430,4462,C(t),5.164917,medium,
anomaly,4431,4461,C(t),4.746258,medium,
anomaly,4475,4518,C(t),5.752837,medium,
anomaly,4774,4818,C(t),7.096925,medium,
anomaly,4775,4818,C(t),6.600016,medium,
anomaly,4776,4817,C(t),6.103448,medium,
anomaly,4777,4816,C(t),5.625950,medium,
anomaly,4778,4815,C(t),5.178281,medium,
anomaly,106,148,A_mean(t),11.220534,high,
anomaly,107,146,A_mean(t),10.238017,high,
anomaly,108,146,A_mean(t),9.353832,high,
anomaly,109,142,A_mean(t),6.935300,medium,
anomaly,110,142,A_mean(t),6.343286,medium,
anomaly,111,142,A_mean(t),5.833577,medium,
anomaly,113,133,A_mean(t),4.966102,medium,
anomaly,202,250,A_mean(t),11.274837,high,
anomaly,205,249,A_mean(t),8.820313,high,
anomaly,206,248,A_mean(t),7.777687,medium,
anomaly,208,245,A_mean(t),6.350879,medium,
anomaly,211,243,A_mean(t),4.992141,medium,
anomaly,301,349,A_mean(t),12.507163,high,
