t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,effort_status,En_mean(t),On_mean(t),gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
1.300000,-0.004688,0.953688,0.000000,0.036436,3,0.000016,0.532751,0.029754,1.317356,0.025190,0.347694,0.253482,0.466564,0.322841,0,7.523181,1,stable,0.253482,-0.000000,0.000000,0.338318,0.029754,1.317356
1.400000,-0.009556,0.949772,0.000000,0.042518,3,0.000016,0.570772,0.036192,1.313467,0.020246,0.294843,0.240808,0.498629,0.350408,0,6.620695,1,stable,0.240808,-0.000000,0.000000,0.351335,0.036192,1.313467
1.500000,-0.021503,0.942661,0.000000,0.049246,1,0.000016,0.612581,0.043442,1.312132,0.035730,0.424950,0.228768,0.533744,0.380209,0,5.911543,1,stable,0.228768,-0.000000,0.000000,0.363320,0.043442,1.312132
1.600000,-0.025561,0.934548,0.000000,0.056611,1,0.000016,0.665453,0.051450,1.313467,0.056285,0.693133,0.217329,0.553454,0.418096,0,11.161859,1,stable,0.217329,-0.000000,0.000000,0.374240,0.051450,1.313467
1.700000,0.001472,0.927558,-0.000000,0.064574,1,0.000018,0.729987,0.060125,1.317356,0.055001,0.692654,0.206463,0.595389,0.528711,0,13.092791,1,stable,0.206463,0.000000,0.000000,0.384069,0.060125,1.317356
1.800000,0.026860,0.923592,-0.000000,0.073065,1,0.000018,0.779578,0.069340,1.323459,0.364272,0.691013,0.196140,0.644698,0.645342,0,13.268323,1,stable,0.196140,0.000000,0.000000,0.392784,0.069340,1.323459
1.900000,0.012254,0.923588,-0.000000,0.081988,1,0.000016,0.850965,0.078946,1.331227,0.254005,0.784250,0.186333,0.696900,0.495912,0,13.757795,1,stable,0.186333,0.000000,0.000000,0.400369,0.078946,1.331227
2,-0.024243,0.926469,-0.000000,0.091218,1,0.000016,0.952237,0.088777,1.339942,0.629686,0.687520,0.177016,0.756496,0.713872,0,8.090054,1,stable,0.177016,0.000000,0.000000,0.406809,0.088777,1.339942
2.100000,-0.018979,0.928852,-0.000000,0.100617,4,0.000016,1.090246,0.098661,1.348769,0.769971,0.791980,0.168165,0.795644,1.012715,0,5.729639,1,stable,0.168165,-0.000000,0.000000,0.412092,0.098661,1.348769
2.200000,-0.030125,0.926365,0.000000,0.110035,2,0.000017,1.277891,0.108434,1.356829,0.871588,0.672748,0.159757,0.880603,1.380097,0,4.857094,1,stable,0.159757,-0.000000,0.000000,0.416209,0.108434,1.356829
2.300000,-0.046628,0.916137,0.000000,0.119322,2,0.000017,1.547752,0.117940,1.363293,0.627828,0.731174,0.151769,0.990183,1.876447,0,4.727547,1,stable,0.151769,-0.000000,0.000000,0.419154,0.117940,1.363293
2.400000,-0.010097,0.899078,0.000000,0.128335,2,0.000018,1.599738,0.127042,1.367475,0.592677,0.765339,0.144181,1.143818,2.698610,0,7.314469,1,stable,0.144181,0.000000,0.000000,0.420923,0.127042,1.367475
2.500000,-0.013363,0.880554,-0.000000,0.136945,2,0.000017,1.560724,0.135625,1.368921,1.066010,0.761992,0.136972,1.293573,0.519859,0,7.311500,1,stable,0.136972,0.000000,0.000000,0.421513,0.135625,1.368921
2.600000,-0.007218,0.868472,0.000000,0.145041,2,0.000016,1.529516,0.143595,1.367475,0.803814,0.792150,0.130123,1.338098,-0.390139,0,5.852869,1,stable,0.130123,0.000000,0.000000,0.420923,0.143595,1.367475
2.700000,-0.081803,0.869010,0.000000,0.152532,2,0.000016,1.505978,0.150880,1.363293,0.638056,0.807875,0.123617,1.434311,-0.312081,0,6.460197,1,stable,0.123617,-0.000000,0.000000,0.419154,0.150880,1.363293
2.800000,-0.066846,0.882722,-0.000000,0.159347,2,0.000016,1.483596,0.157431,1.356829,1.811529,0.862445,0.117436,1.503600,-0.235380,0,9.753751,1,stable,0.117436,-0.000000,0.000000,0.416209,0.157431,1.356829
2.900000,-0.082172,0.904370,-0.000000,0.165436,2,0.000016,1.461762,0.163216,1.348769,1.768421,0.774612,0.111564,1.537884,-0.223816,0,8.560413,1,stable,0.111564,-0.000000,0.000000,0.412092,0.163216,1.348769
3,-0.111073,0.926469,-0.000000,0.170766,2,0.000016,1.440017,0.168218,1.339942,1.039773,0.745979,0.105986,1.537884,-0.218345,0,8.362153,1,stable,0.105986,-0.000000,0.000000,0.406809,0.168218,1.339942
3.100000,-0.111693,0.943205,0.000000,0.175322,2,0.000016,1.418082,0.172438,1.331227,0.996192,0.757380,0.100687,1.527010,-0.217455,0,11.000223,1,stable,0.100687,-0.000000,0.000000,0.400369,0.172438,1.331227
3.200000,-0.128047,0.952136,0.000000,0.179101,2,0.000016,1.397213,0.175885,1.323459,1.011902,0.715209,0.095652,1.527010,-0.219347,0,10.661176,1,stable,0.095652,-0.000000,0.000000,0.392784,0.175885,1.323459
3.300000,-0.128402,0.953688,0.000000,0.182114,2,0.000017,1.377154,0.178579,1.317356,0.915035,0.685689,0.090870,1.527010,-0.208692,0,11.795231,1,stable,0.090870,-0.000000,0.000000,0.384069,0.178579,1.317356
3.400000,-0.122540,0.949772,-0.000000,0.184381,2,0.000016,1.356652,0.180545,1.313467,0.900192,0.629072,0.086326,1.527010,-0.200582,0,11.624434,1,stable,0.086326,0.000000,0.000000,0.374240,0.180545,1.313467
3.500000,-0.059995,0.942661,-0.000000,0.185928,2,0.000016,1.339620,0.181818,1.312132,0.877381,0.575607,0.082010,1.527010,-0.205024,0,11.427820,1,stable,0.082010,0.000000,0.000000,0.363320,0.181818,1.312132
3.600000,-0.032476,0.934548,-0.000000,0.186789,2,0.000016,1.331641,0.182432,1.313467,1.388979,0.508972,0.077910,1.516135,-0.170324,0,10.932502,1,stable,0.077910,-0.000000,0.000000,0.351335,0.182432,1.313467
3.700000,-0.124241,0.927558,0.000000,0.187001,2,0.000016,1.334544,0.182428,1.317356,1.140673,0.490039,0.074014,1.516135,-0.079783,0,10.478337,1,stable,0.074014,-0.000000,0.000000,0.338318,0.182428,1.317356
3.800000,-0.051511,0.923592,0.000000,0.186607,3,0.000016,1.336939,0.181849,1.323459,3.382863,0.556430,0.070313,1.516135,0.029027,0,10.024710,1,stable,0.070313,0.000000,0.000000,0.324303,0.181849,1.323459
3.900000,-0.071337,0.923588,0.000000,0.185650,1,0.000016,1.343229,0.180737,1.331227,3.830528,0.520478,0.066798,1.516135,0.023951,0,9.608730,1,stable,0.066798,0.000000,0.000000,0.309334,0.180737,1.331227
4,-0.138650,0.926469,0.000000,0.184178,1,0.000016,1.349586,0.179139,1.339942,2.183539,0.501109,0.063458,1.516135,0.062894,0,7.940137,1,stable,0.063458,-0.000000,0.000000,0.293459,0.179139,1.339942
4.100000,-0.024551,0.928852,0.000000,0.182237,1,0.000016,1.359719,0.177101,1.348769,2.319489,0.541102,0.060285,1.505241,0.063577,0,7.305235,1,stable,0.060285,0.000000,0.000000,0.276734,0.177101,1.348769
4.200000,-0.033603,0.926365,-0.000000,0.179876,1,0.000017,1.367265,0.174668,1.356829,4.939513,0.522117,0.057271,1.505241,0.101328,0,6.849793,1,stable,0.057271,0.000000,0.000000,0.259218,0.174668,1.356829
4.300000,-0.092601,0.916137,-0.000000,0.177145,1,0.000017,1.372398,0.171889,1.363293,3.076892,0.521901,0.054407,1.505241,0.075455,0,6.447807,1,stable,0.054407,-0.000000,0.000000,0.240981,0.171889,1.363293
4.400000,-0.089435,0.899078,0.000000,0.174092,1,0.000017,1.375450,0.168810,1.367475,3.102999,0.536922,0.051687,1.505241,0.051331,0,6.061675,1,stable,0.051687,-0.000000,0.000000,0.222096,0.168810,1.367475
4.500000,-0.122776,0.880554,0.000000,0.170767,1,0.000017,1.376888,0.165478,1.368921,2.880030,0.553291,0.049102,1.505241,0.030520,0,5.719178,1,stable,0.049102,-0.000000,0.000000,0.202643,0.165478,1.368921
4.600000,-0.065621,0.868472,0.000000,0.167217,1,0.000017,1.383084,0.161938,1.367475,2.618634,0.577125,0.046647,1.494438,0.014386,0,5.683048,1,stable,0.046647,-0.000000,0.000000,0.182707,0.161938,1.367475
4.700000,-0.109053,0.869010,0.000000,0.163490,1,0.000017,1.394051,0.158234,1.363293,3.268098,0.557827,0.044315,1.494438,0.061959,0,5.647372,1,stable,0.044315,-0.000000,0.000000,0.162379,0.158234,1.363293
4.800000,-0.088612,0.882722,-0.000000,0.159632,1,0.000018,1.403411,0.154410,1.356829,3.220379,0.552074,0.042099,1.494438,0.109672,0,5.533516,1,stable,0.042099,0.000000,0.000000,0.141753,0.154410,1.356829
4.900000,-0.074993,0.904370,-0.000000,0.155684,1,0.000016,1.410685,0.150506,1.348769,2.742610,0.542193,0.039994,1.495058,0.093601,0,5.424160,1,stable,0.039994,0.000000,0.000000,0.120927,0.150506,1.348769
5,-0.086519,0.926469,-0.000000,0.151689,1,0.000016,1.415544,0.146563,1.339942,2.518332,0.537810,0.037995,1.495785,0.072739,0,5.289821,1,stable,0.037995,0.000000,0.000000,0.100000,0.146563,1.339942
5.100000,-0.065805,0.943205,0.000000,0.147684,1,0.000016,1.417841,0.142615,1.331227,2.513651,0.517421,0.036095,1.488490,0.048590,0,5.161976,1,stable,0.036095,-0.000000,0.000000,0.079073,0.142615,1.331227
5.200000,-0.051893,0.952136,0.000000,0.143704,1,0.000017,1.417617,0.138697,1.323459,2.470017,0.521819,0.034290,1.489141,0.022969,0,4.866224,1,stable,0.034290,-0.000000,0.000001,0.058247,0.138697,1.323459
5.300000,-0.080212,0.953688,-0.000000,0.139781,1,0.000018,1.415085,0.134838,1.317356,2.377314,0.528176,0.032576,1.489329,-0.002246,0,4.602525,1,stable,0.032576,-0.000000,0.000001,0.037621,0.134838,1.317356
5.400000,-0.069071,0.949772,-0.000000,0.135943,1,0.000016,1.410606,0.131066,1.313467,2.507711,0.545242,0.030947,1.489329,-0.025315,0,4.429653,1,stable,0.030947,-0.000000,0.000001,0.017293,0.131066,1.313467
5.500000,-0.026758,0.942661,0.000000,0.132939,1,0.000017,1.383807,0.128109,1.312132,2.406794,0.563218,0.029399,1.489329,-0.044790,0,4.269297,1,stable,0.029399,-0.000000,0.000001,0.001000,0.128109,1.312132
5.600000,-0.020164,0.934548,0.000000,0.133170,2,0.000019,1.304488,0.128311,1.313467,2.483236,0.563210,0.027929,1.483181,-0.267991,0,4.429653,1,stable,0.027929,0.000000,0.000002,0.001000,0.128311,1.313467
5.700000,-0.043512,0.927558,0.000000,0.133376,2,0.000016,1.309163,0.128490,1.317356,2.412722,0.564208,0.026533,1.483181,-0.793189,0,4.602525,1,stable,0.026533,0.000000,0.000002,0.001000,0.128490,1.317356
5.800000,-0.049335,0.923592,0.000000,0.133559,2,0.000018,1.313145,0.128649,1.323459,2.486022,0.572020,0.025206,1.483181,0.046747,0,4.429653,1,stable,0.025206,0.000000,0.000003,0.001000,0.128649,1.323459
5.900000,-0.044290,0.923588,-0.000000,0.133722,2,0.000018,1.315994,0.128791,1.331227,2.389799,0.596407,0.023946,1.483181,0.039820,0,4.269297,1,stable,0.023946,0.000000,0.000005,0.001000,0.128791,1.331227
6,-0.038243,0.926469,-0.000000,0.133866,2,0.000016,1.317372,0.128916,1.339942,2.360401,0.613681,0.022749,1.483181,0.028494,0,4.196485,1,stable,0.022749,0.000000,0.000006,0.001000,0.128916,1.339942
6.100000,-0.025730,0.928852,0.000000,0.133995,2,0.000016,1.317070,0.129028,1.348769,2.319474,0.618045,0.021611,1.477943,0.013774,0,4.126115,1,stable,0.021611,-0.000000,0.000008,0.001000,0.129028,1.348769
6.200000,-0.062846,0.926365,0.000000,0.134110,2,0.000016,1.315046,0.129128,1.356829,2.287369,0.623280,0.020531,1.477943,-0.003021,0,4.196485,1,stable,0.020531,0.000000,0.000011,0.001000,0.129128,1.356829
6.300000,-0.073396,0.916137,-0.000000,0.134212,2,0.000016,1.311431,0.129217,1.363293,2.437452,0.659299,0.019505,1.477943,-0.020234,0,4.126115,1,stable,0.019504,-0.000001,0.000015,0.001000,0.129217,1.363293
6.400000,-0.037376,0.899078,-0.000000,0.134303,2,0.000016,1.306520,0.129295,1.367475,2.295746,0.690210,0.018530,1.477943,-0.036157,0,3.859653,1,stable,0.018529,-0.000001,0.000020,0.001000,0.129295,1.367475
6.500000,-0.048946,0.880554,-0.000000,0.134383,2,0.000017,1.300773,0.129366,1.368921,2.473244,0.689095,0.017602,1.477943,-0.049110,0,3.709624,1,stable,0.017602,0.000000,0.000028,0.001000,0.129366,1.368921
6.600000,-0.024110,0.868472,-0.000000,0.134455,2,0.000017,1.300549,0.129428,1.367475,2.379215,0.695576,0.016724,1.473138,-0.057470,0,3.667089,1,stable,0.016722,-0.000001,0.000037,0.001000,0.129428,1.367475
6.700000,-0.055887,0.869010,0.000000,0.134519,2,0.000017,1.305855,0.129484,1.363293,2.292738,0.694805,0.015891,1.473138,-0.002241,0,3.709624,1,stable,0.015886,-0.000005,0.000050,0.001000,0.129484,1.363293
6.800000,-0.056350,0.882722,0.000000,0.134576,2,0.000017,1.310326,0.129533,1.356829,2.383376,0.709204,0.015098,1.473138,0.053066,0,3.667089,1,stable,0.015091,-0.000006,0.000068,0.001000,0.129533,1.356829
6.900000,-0.030005,0.904370,-0.000000,0.134627,2,0.000017,1.313489,0.129577,1.348769,2.238357,0.715781,0.014342,1.473138,0.044710,0,3.625519,1,stable,0.014336,-0.000005,0.000091,0.001000,0.129577,1.348769
7,-0.027294,0.926469,-0.000000,0.134672,2,0.000017,1.315013,0.129616,1.339942,2.268663,0.724039,0.013621,1.473138,0.031626,0,3.667089,1,stable,0.013619,-0.000001,0.000123,0.001000,0.129616,1.339942
7.100000,-0.039511,0.943205,0.000000,0.134713,2,0.000017,1.314748,0.129652,1.331227,2.206440,0.724449,0.012934,1.468970,0.015240,0,3.709624,1,stable,0.012938,0.000004,0.000167,0.001000,0.129652,1.331227
7.200000,-0.037317,0.952136,0.000000,0.134749,2,0.000017,1.312729,0.129683,1.323459,2.195720,0.738253,0.012282,1.468970,-0.002648,0,3.667089,1,stable,0.012291,0.000009,0.000225,0.001000,0.129683,1.323459
7.300000,-0.025145,0.953688,0.000001,0.134781,2,0.000017,1.309155,0.129711,1.317357,2.155814,0.741204,0.011670,1.468970,-0.020193,0,3.709624,1,stable,0.011678,0.000007,0.000303,0.001000,0.129711,1.317357
7.400000,-0.040683,0.949772,0.000001,0.134809,2,0.000017,1.304363,0.129735,1.313467,2.135871,0.732145,0.011099,1.468970,-0.035736,0,3.712534,1,stable,0.011094,-0.000005,0.000410,0.001000,0.129735,1.313467
7.500000,-0.035146,0.942661,-0.000000,0.134834,2,0.000017,1.298791,0.129757,1.312132,2.136831,0.734114,0.010553,1.468970,-0.047919,0,3.709624,1,stable,0.010539,-0.000014,0.000553,0.001000,0.129757,1.312132
7.600000,-0.029268,0.934548,-0.000002,0.134857,2,0.000017,1.298544,0.129777,1.313467,2.088423,0.735556,0.009998,1.464872,-0.055718,0,3.712534,1,stable,0.010011,0.000013,0.000746,0.001000,0.129777,1.313467
7.700000,-0.058263,0.927558,-0.000002,0.134879,2,0.000017,1.303597,0.129795,1.317356,2.050936,0.726384,0.009463,1.464872,-0.002476,0,3.715449,1,stable,0.009512,0.000048,0.001007,0.001000,0.129795,1.317356
7.800000,-0.062370,0.923592,0.000000,0.134898,2,0.000017,1.307763,0.129812,1.323459,2.097450,0.733342,0.009006,1.464872,0.050533,0,3.712534,1,stable,0.009040,0.000034,0.001359,0.001000,0.129812,1.323459
7.900000,-0.016322,0.923588,0.000002,0.134913,2,0.000017,1.310566,0.129825,1.331227,2.033709,0.733472,0.008500,1.464872,0.041658,0,3.709624,1,stable,0.008591,0.000091,0.001833,0.001000,0.129825,1.331227
8,-0.036269,0.926469,-0.000001,0.134929,4,0.000017,1.311805,0.129839,1.339942,2.216055,0.754144,0.008186,1.464872,0.028029,0,3.712534,1,stable,0.008169,-0.000017,0.002473,0.001000,0.129839,1.339942
8.100000,-0.067660,0.928852,-0.000001,0.134938,4,0.000017,1.310927,0.129848,1.348768,2.206383,0.777656,0.008090,1.460892,0.012391,0,3.715449,1,stable,0.007759,-0.000331,0.003335,0.001000,0.129848,1.348768
8.200000,-0.065950,0.926365,-0.000002,0.134941,2,0.000017,1.308018,0.129850,1.356828,2.126440,0.784327,0.007470,1.460892,-0.008780,0,3.712534,1,stable,0.007344,-0.000126,0.004496,0.001000,0.129850,1.356828
8.300000,-0.031322,0.916137,-0.000005,0.134958,4,0.000017,1.303521,0.129865,1.363296,2.118039,0.777560,0.007150,1.460892,-0.029090,0,3.709624,1,stable,0.006967,-0.000183,0.006060,0.001000,0.129865,1.363296
8.400000,-0.009627,0.899078,0.000022,0.134966,2,0.000017,1.296804,0.129871,1.367477,2.197769,0.753542,0.006648,1.460892,-0.044971,0,3.712534,1,stable,0.006604,-0.000044,0.008163,0.001000,0.129871,1.367477
8.500000,-0.052697,0.880554,0.000011,0.134979,2,0.000017,1.288586,0.129883,1.368921,2.129806,0.809869,0.005665,1.460892,-0.067169,0,3.715449,1,stable,0.006270,0.000604,0.010987,0.001000,0.129883,1.368921
8.600000,-0.042794,0.868472,-0.000007,0.135002,4,0.000017,1.285199,0.129901,1.367474,2.389066,0.812965,0.005222,1.457179,-0.082178,0,3.712534,1,stable,0.006005,0.000783,0.014774,0.001000,0.129901,1.367474
8.700000,-0.058878,0.869010,-0.000006,0.135008,2,0.000018,1.285522,0.129907,1.363288,2.249719,0.807087,0.004867,1.457179,-0.033874,0,3.709624,1,stable,0.005768,0.000901,0.019840,0.001000,0.129907,1.363288
8.800000,-0.062919,0.882722,-0.000038,0.135004,4,0.000017,1.283862,0.129904,1.356821,2.153206,0.771272,0.004128,1.457179,0.003234,0,3.667089,1,stable,0.005553,0.001424,0.026597,0.001000,0.129904,1.356821
8.900000,-0.034301,0.904370,-0.000075,0.135007,2,0.000017,1.278088,0.129907,1.348761,2.116005,0.774282,0.003454,1.457179,-0.016596,0,3.625519,1,stable,0.005390,0.001936,0.035571,0.001000,0.129907,1.348761
9,-0.009931,0.926469,-0.000079,0.135018,4,0.000016,1.268219,0.129917,1.339937,2.164576,0.778780,0.003477,1.457179,-0.057748,0,3.667089,1,stable,0.005278,0.001865,0.047426,0.001000,0.129917,1.339937
9.100000,-0.013353,0.943205,-0.000060,0.135026,4,0.000016,1.252898,0.129924,1.331224,2.112582,0.803112,0.004375,1.453317,-0.098689,0,3.709624,1,stable,0.005165,0.000996,0.062973,0.001000,0.129924,1.331224
9.200000,-0.039273,0.952136,-0.000033,0.135014,1,0.000016,1.231175,0.129911,1.323459,2.131045,0.807973,0.007829,1.453317,-0.153206,0,3.712534,1,stable,0.004987,-0.000376,0.083173,0.001000,0.129911,1.323459
9.300000,-0.051525,0.953688,0.000012,0.134962,1,0.000016,1.202321,0.129859,1.317365,2.157027,0.803306,0.010665,1.453317,-0.217234,0,3.709624,1,stable,0.004707,-0.001564,0.109097,0.001000,0.129859,1.317365
9.400000,-0.019540,0.949772,0.000104,0.134895,1,0.000016,1.164460,0.129794,1.313492,2.114829,0.804315,0.007958,1.453317,-0.288536,0,3.667089,1,stable,0.004345,-0.002204,0.141851,0.001000,0.129794,1.313492
9.500000,-0.020587,0.942661,0.000242,0.134953,4,0.000017,1.116655,0.129849,1.312167,2.221567,0.862559,0.011273,1.453317,-0.378609,0,3.709624,1,stable,0.003950,-0.001597,0.182426,0.001000,0.129849,1.312167
9.600000,-0.058766,0.934548,0.000280,0.138144,1,0.000017,1.148226,0.132971,1.313481,2.144035,0.786681,0.024168,1.449806,-0.478055,0,3.712534,1,stable,0.003623,0.007516,0.231475,0.017293,0.132971,1.313481
9.700000,-0.075459,0.927558,-0.000012,0.141861,1,0.000017,1.102206,0.136619,1.317352,2.220515,0.786809,0.029525,1.449806,0.315717,0,3.709624,1,stable,0.004050,0.024317,0.289050,0.037621,0.136619,1.317352
9.800000,-0.027365,0.923592,-0.000236,0.145541,4,0.000017,1.031800,0.140310,1.323522,2.150489,0.797958,0.021097,1.449806,-0.460197,0,3.667089,1,stable,0.005815,-0.003120,0.354344,0.058247,0.140310,1.323522
9.900000,-0.052662,0.923588,0.000351,0.150830,1,0.000017,0.979839,0.145288,1.331226,2.394428,0.839871,0.044909,1.449806,-0.704063,0,3.709624,1,stable,0.005272,-0.039638,0.425557,0.079073,0.145288,1.331226
10,-0.079011,0.926469,-0.000171,0.153091,2,0.000019,0.820948,0.147633,1.339932,2.339477,0.832984,0.054006,1.449806,-0.519616,0,3.667089,1,stable,0.001801,-0.006151,0.500000,0.100000,0.147633,1.339932
10.100000,-0.071480,0.928852,-0.000143,0.153588,2,0.000017,0.805373,0.148987,1.349008,2.220566,0.833790,0.067529,1.446346,-1.588902,0,3.625519,1,stable,0.001214,-0.003016,0.574443,0.120927,0.148987,1.349008
10.200000,-0.054563,0.926365,0.002055,0.158383,2,0.000017,0.678132,0.153105,1.356602,2.230337,0.838638,0.060267,1.446346,-0.155750,0,3.577309,1,stable,0.000909,0.053462,0.645656,0.141753,0.153105,1.356602
10.300000,-0.063823,0.916137,-0.001306,0.164354,2,0.000017,0.626497,0.158567,1.363102,2.207815,0.837982,0.069751,1.446346,-1.272409,0,3.530364,1,stable,0.005189,0.017747,0.710950,0.162379,0.158567,1.363102
10.400000,-0.072496,0.899078,-0.000811,0.166176,1,0.000017,0.668657,0.160662,1.367100,2.199671,0.841532,0.082311,1.446346,-0.516356,0,3.519704,1,stable,0.006365,-0.001950,0.768525,0.182707,0.160662,1.367100
10.500000,-0.103810,0.880554,-0.002615,0.166127,3,0.000017,0.457270,0.161631,1.368790,2.166007,0.843626,0.106080,1.446346,0.421599,0,3.509109,1,stable,0.005889,0.053547,0.817574,0.202643,0.161631,1.368790
10.600000,-0.052012,0.868472,-0.001278,0.164542,2,0.000017,0.450415,0.159838,1.368234,2.177956,0.861333,0.071749,1.443189,-2.113867,0,3.457819,1,stable,0.009926,0.026840,0.858149,0.222096,0.159838,1.368234
10.700000,-0.056434,0.869010,0.003769,0.179546,4,0.000017,0.492310,0.173493,1.363937,2.421087,0.842941,0.077576,1.443189,-0.068547,0,3.408007,1,stable,0.011601,-0.025997,0.890903,0.240981,0.173493,1.363937
10.800000,-0.082828,0.882722,0.002768,0.180162,4,0.000017,0.407854,0.174865,1.356885,2.245966,0.841055,0.099794,1.443189,0.418941,0,3.321855,1,stable,0.008918,-0.037703,0.916827,0.259218,0.174865,1.356885
10.900000,-0.089717,0.904370,-0.000627,0.179086,1,0.000017,0.277127,0.173592,1.348587,2.231048,0.818901,0.111759,1.443189,-0.844553,0,3.239951,1,stable,0.005422,-0.027182,0.937027,0.276734,0.173592,1.348587
11,-0.077326,0.926469,-0.002523,0.182333,4,0.000018,0.208844,0.176469,1.339656,2.190920,0.777789,0.108253,1.443189,-1.307273,0,3.212991,1,stable,0.002952,-0.010664,0.952574,0.293459,0.176469,1.339656
11.100000,-0.054852,0.943205,-0.003382,0.188752,2,0.000017,0.304942,0.182655,1.330785,2.195542,0.764643,0.082941,1.440244,-0.682832,0,3.186475,1,stable,0.001942,0.008550,0.964429,0.309334,0.182655,1.330785
11.200000,-0.046028,0.952136,-0.003515,0.197837,2,0.000017,0.305282,0.190788,1.322996,2.185439,0.756320,0.068075,1.440244,0.960986,0,3.158232,1,stable,0.002536,0.038710,0.973403,0.324303,0.190788,1.322996
11.300000,-0.071228,0.953688,-0.002782,0.202310,4,0.000017,0.169539,0.194289,1.317195,2.165142,0.764656,0.109738,1.440244,0.003397,0,3.130486,1,stable,0.005541,0.080865,0.980160,0.338318,0.194289,1.317195
11.400000,-0.079183,0.949772,-0.000971,0.196354,4,0.000017,0.244163,0.188402,1.313776,2.215934,0.764395,0.099171,1.440244,-1.357427,0,3.070262,1,stable,0.011806,0.099980,0.985226,0.351335,0.188402,1.313776
11.500000,-0.027236,0.942661,0.001584,0.196822,4,0.000017,0.385518,0.188914,1.312737,2.165145,0.738571,0.055575,1.440244,0.746234,0,3.012311,1,stable,0.019304,0.051998,0.989013,0.363320,0.188914,1.312737
11.600000,-0.137976,0.934548,0.003012,0.213334,4,0.000017,0.368702,0.206624,1.313921,2.334973,0.743411,0.152760,1.437417,1.413554,0,3.070262,1,stable,0.022546,-0.043329,0.991837,0.374240,0.206624,1.313921
11.700000,-0.075960,0.927558,0.001614,0.185993,1,0.000017,0.552064,0.180091,1.317080,3.069928,0.822937,0.110892,1.437417,-0.168165,0,3.012311,1,stable,0.017913,-0.011446,0.993940,0.384069,0.180091,1.317080
