event_type,t_start,t_end,metric,value,severity,scale
anomaly,98,147,A_mean(t),26.099539,high,
anomaly,99,148,A_mean(t),25.131643,high,
anomaly,100,149,A_mean(t),22.574385,high,
anomaly,101,150,A_mean(t),18.826420,high,
anomaly,102,150,A_mean(t),15.815610,high,
anomaly,103,149,A_mean(t),13.246982,high,
anomaly,104,148,A_mean(t),11.291685,high,
anomaly,105,148,A_mean(t),9.690246,high,
anomaly,106,146,A_mean(t),8.166045,medium,
anomaly,107,145,A_mean(t),7.102334,medium,
anomaly,108,144,A_mean(t),6.274250,medium,
anomaly,109,142,A_mean(t),5.659067,medium,
anomaly,110,141,A_mean(t),5.031260,medium,
anomaly,111,138,A_mean(t),4.546455,medium,
anomaly,112,137,A_mean(t),4.143198,low,
anomaly,201,249,A_mean(t),21.944594,high,
anomaly,202,248,A_mean(t),21.067695,high,
anomaly,203,248,A_mean(t),15.935715,high,
anomaly,204,245,A_mean(t),12.490190,high,
anomaly,205,245,A_mean(t),10.608957,high,
anomaly,206,245,A_mean(t),8.863155,high,
anomaly,207,244,A_mean(t),7.578871,medium,
anomaly,208,241,A_mean(t),6.517338,medium,
anomaly,209,240,A_mean(t),5.838039,medium,
anomaly,210,237,A_mean(t),5.212615,medium,
anomaly,211,236,A_mean(t),4.670900,medium,
anomaly,212,218,A_mean(t),3.762652,low,
anomaly,114,141,entropy_S,6.176955,medium,
anomaly,115,141,entropy_S,6.164669,medium,
anomaly,116,141,entropy_S,5.896549,medium,
anomaly,117,119,entropy_S,3.708100,low,
anomaly,123,125,entropy_S,3.385002,low,
anomaly,274,281,entropy_S,5.593069,medium,
anomaly,275,281,entropy_S,5.145845,medium,
anomaly,276,280,entropy_S,4.716622,medium,
anomaly,277,280,entropy_S,4.061541,low,
anomaly,387,392,entropy_S,3.714626,low,
anomaly,494,499,entropy_S,4.521812,medium,
anomaly,495,497,entropy_S,3.115262,low,
anomaly,277,288,effort(t),15.560946,high,
anomaly,278,288,effort(t),14.228051,high,
anomaly,285,288,effort(t),6.076565,medium,
anomaly,295,313,effort(t),15.406130,high,
anomaly,296,311,effort(t),11.100753,high,
anomaly,297,309,effort(t),9.972927,high,
anomaly,298,309,effort(t),9.172022,high,
anomaly,299,307,effort(t),8.066617,medium,
anomaly,302,307,effort(t),5.274516,medium,
anomaly,303,352,mean_high_effort,11.045157,high,
anomaly,304,353,mean_high_effort,10.105799,high,
anomaly,305,354,mean_high_effort,8.970059,high,
anomaly,306,355,mean_high_effort,7.823182,medium,
anomaly,307,356,mean_high_effort,6.833861,medium,
anomaly,308,357,mean_high_effort,5.980014,medium,
anomaly,309,358,mean_high_effort,5.226778,medium,
anomaly,310,359,mean_high_effort,4.643175,medium,
anomaly,311,360,mean_high_effort,4.169296,low,
anomaly,282,284,d_effort_dt,4.612144,medium,
anomaly,288,291,d_effort_dt,3.329271,low,
anomaly,217,219,mean_abs_error,4.710931,medium,
harmonic_emergence,10,103,S(t),2,medium,
harmonic_emergence,20,113,S(t),2,medium,
harmonic_emergence,50,143,S(t),1,low,
harmonic_emergence,70,163,S(t),1,low,
harmonic_emergence,150,243,S(t),1,low,
harmonic_emergence,220,313,S(t),1,low,
harmonic_emergence,250,343,S(t),1,low,
harmonic_emergence,270,363,S(t),3,medium,
harmonic_emergence,280,373,S(t),1,low,
harmonic_emergence,290,383,S(t),1,low,
phase_cycle,1,12,S(t),11,medium,
phase_cycle,2,7,S(t),5,low,
phase_cycle,3,8,S(t),5,low,
fractal_pattern,100,200,A_mean(t),0.666316,medium,10/100
fractal_pattern,150,250,A_mean(t),0.661358,medium,10/100
fractal_pattern,150,250,entropy_S,0.765565,medium,10/100
fractal_pattern,350,450,effort(t),0.667343,medium,10/100
fractal_pattern,100,200,mean_high_effort,0.687494,medium,10/100
fractal_pattern,150,250,mean_high_effort,0.681314,medium,10/100
fractal_pattern,200,300,mean_high_effort,0.748573,medium,10/100
fractal_pattern,350,450,mean_high_effort,0.716006,medium,10/100
fractal_pattern,250,350,d_effort_dt,0.707392,medium,10/100
fractal_pattern,300,400,mean_abs_error,0.802971,medium,10/100
